,北京,上海,福州,廈門
2019-03-23-04,20.0,22.0,26.0,19.0
2019-03-23-05,21.0,22.0,30.0,21.0
2019-03-23-06,19.0,26.0,27.0,24.0
2019-03-23-07,22.0,30.0,32.0,28.0
2019-03-23-08,27.0,33.0,39.0,29.0
2019-03-23-09,26.0,37.0,31.0,35.0
2019-03-23-10,22.0,39.0,30.0,39.0
2019-03-23-11,20.0,43.0,30.0,41.0
2019-03-23-12,17.0,48.0,32.0,45.0
2019-03-23-13,15.0,49.0,26.0,49.0
2019-03-23-14,14.0,46.0,37.0,47.0
2019-03-23-15,14.0,49.0,46.0,46.0
2019-03-23-16,20.0,52.0,31.0,53.0
2019-03-23-17,28.0,54.0,31.0,56.0
2019-03-23-18,39.0,59.0,26.0,53.0
2019-03-23-19,51.0,58.0,28.0,41.0
2019-03-23-20,61.0,57.0,23.0,32.0
2019-03-23-21,59.0,59.0,20.0,25.0
2019-03-23-22,59.0,78.0,14.0,26.0
2019-03-23-23,60.0,81.0,15.0,23.0
2019-03-24-00,67.0,72.0,13.0,18.0
2019-03-24-01,73.0,35.0,18.0,15.0
2019-03-24-02,78.0,33.0,19.0,14.0
2019-03-24-03,81.0,33.0,20.0,21.0
2019-03-24-04,80.0,34.0,20.0,27.0
2019-03-24-05,84.0,36.0,22.0,6.0
2019-03-24-06,82.0,41.0,25.0,20.0
2019-03-24-07,83.0,47.0,32.0,16.0
2019-03-24-08,84.0,53.0,40.0,18.0
2019-03-24-09,90.0,52.0,52.0,22.0
2019-03-24-10,95.0,57.0,68.0,27.0
2019-03-24-11,89.0,62.0,60.0,26.0
2019-03-24-12,80.0,61.0,61.0,24.0
2019-03-24-13,74.0,61.0,54.0,31.0
2019-03-24-14,75.0,59.0,50.0,36.0
2019-03-24-15,70.0,62.0,63.0,35.0
2019-03-24-16,70.0,63.0,61.0,47.0
2019-03-24-17,78.0,68.0,58.0,38.0
2019-03-24-18,90.0,63.0,54.0,30.0
2019-03-24-19,98.0,63.0,47.0,30.0
2019-03-24-20,109.0,62.0,43.0,37.0
2019-03-24-21,108.0,59.0,-999.0,36.0
2019-03-24-22,107.0,56.0,-999.0,30.0
2019-03-24-23,107.0,53.0,-999.0,27.0
2019-03-25-00,102.0,48.0,-999.0,24.0
2019-03-25-01,106.0,44.0,-999.0,33.0
2019-03-25-02,113.0,43.0,-999.0,45.0
2019-03-25-03,105.0,46.0,-999.0,46.0
2019-03-25-04,105.0,51.0,-999.0,55.0
2019-03-25-05,99.0,47.0,-999.0,42.0
2019-03-25-06,95.0,47.0,-999.0,47.0
2019-03-25-07,90.0,48.0,-999.0,-999.0
2019-03-25-08,103.0,-999.0,-999.0,29.0
2019-03-25-09,74.0,53.0,20.0,32.0
2019-03-25-10,46.0,-999.0,26.0,34.0
2019-03-25-11,35.0,-999.0,27.0,26.0
2019-03-25-12,31.0,-999.0,28.0,31.0
2019-03-25-13,25.0,-999.0,21.0,20.0
2019-03-25-14,31.0,46.0,13.0,-999.0
2019-03-25-15,36.0,52.0,15.0,28.0
2019-03-25-16,32.0,58.0,19.0,24.0
2019-03-25-17,34.0,63.0,23.0,27.0
2019-03-25-18,34.0,65.0,24.0,15.0
2019-03-25-19,41.0,78.0,26.0,37.0
2019-03-25-20,52.0,92.0,26.0,29.0
2019-03-25-21,54.0,96.0,31.0,22.0
2019-03-25-22,45.0,106.0,49.0,40.0
2019-03-25-23,42.0,108.0,55.0,55.0
2019-03-26-00,40.0,-999.0,24.0,55.0
2019-03-26-01,41.0,-999.0,27.0,80.0
2019-03-26-02,51.0,86.0,33.0,122.0
2019-03-26-03,55.0,74.0,-999.0,76.0
2019-03-26-04,64.0,78.0,-999.0,71.0
2019-03-26-05,72.0,76.0,-999.0,69.0
2019-03-26-06,71.0,76.0,-999.0,53.0
2019-03-26-07,71.0,87.0,40.0,62.0
2019-03-26-08,76.0,58.0,34.0,69.0
2019-03-26-09,80.0,58.0,34.0,67.0
2019-03-26-10,92.0,53.0,40.0,54.0
2019-03-26-11,113.0,41.0,42.0,67.0
2019-03-26-12,118.0,45.0,40.0,60.0
2019-03-26-13,134.0,49.0,48.0,64.0
2019-03-26-14,182.0,55.0,49.0,40.0
2019-03-26-15,193.0,61.0,46.0,33.0
2019-03-26-16,181.0,64.0,51.0,21.0
2019-03-26-17,173.0,54.0,46.0,22.0
2019-03-26-18,167.0,51.0,43.0,27.0
2019-03-26-19,163.0,47.0,40.0,27.0
2019-03-26-20,174.0,59.0,41.0,37.0
2019-03-26-21,176.0,62.0,46.0,44.0
2019-03-26-22,164.0,62.0,54.0,44.0
2019-03-26-23,145.0,57.0,60.0,43.0
2019-03-27-00,134.0,52.0,66.0,49.0
2019-03-27-01,131.0,49.0,64.0,52.0
2019-03-27-02,125.0,45.0,48.0,49.0
2019-03-27-03,128.0,45.0,47.0,47.0
2019-03-27-04,134.0,49.0,46.0,47.0
2019-03-27-05,135.0,53.0,42.0,49.0
2019-03-27-06,138.0,-999.0,41.0,54.0
2019-03-27-07,159.0,55.0,47.0,58.0
2019-03-27-08,175.0,56.0,52.0,70.0
2019-03-27-09,188.0,62.0,58.0,92.0
2019-03-27-10,173.0,67.0,51.0,81.0
2019-03-27-11,115.0,69.0,47.0,91.0
2019-03-27-12,49.0,67.0,59.0,74.0
2019-03-27-13,40.0,62.0,44.0,59.0
2019-03-27-14,38.0,61.0,55.0,57.0
2019-03-27-15,44.0,62.0,77.0,44.0
2019-03-27-16,55.0,49.0,86.0,55.0
2019-03-27-17,81.0,38.0,80.0,44.0
2019-03-27-18,324.0,44.0,85.0,55.0
2019-03-27-19,240.0,50.0,95.0,56.0
2019-03-27-20,185.0,57.0,99.0,44.0
2019-03-27-21,161.0,60.0,105.0,43.0
2019-03-27-22,131.0,-999.0,126.0,39.0
2019-03-27-23,108.0,-999.0,147.0,61.0
2019-03-28-00,95.0,42.0,191.0,38.0
2019-03-28-01,89.0,47.0,155.0,45.0
2019-03-28-02,83.0,50.0,124.0,57.0
2019-03-28-03,82.0,56.0,94.0,61.0
2019-03-28-04,78.0,76.0,102.0,62.0
2019-03-28-05,70.0,75.0,99.0,75.0
2019-03-28-06,60.0,75.0,86.0,75.0
2019-03-28-07,66.0,86.0,81.0,69.0
2019-03-28-08,69.0,93.0,90.0,87.0
2019-03-28-09,69.0,108.0,93.0,85.0
2019-03-28-11,46.0,138.0,81.0,63.0
2019-03-28-12,46.0,-999.0,71.0,51.0
2019-03-28-13,53.0,-999.0,81.0,37.0
2019-03-28-14,60.0,44.0,75.0,24.0
2019-03-28-15,59.0,-999.0,89.0,25.0
2019-03-28-16,60.0,-999.0,103.0,33.0
2019-03-28-17,58.0,52.0,92.0,38.0
2019-03-28-18,63.0,-999.0,82.0,40.0
2019-03-28-19,65.0,-999.0,78.0,46.0
2019-03-28-20,69.0,-999.0,70.0,43.0
2019-03-28-21,71.0,-999.0,73.0,44.0
2019-03-28-22,64.0,-999.0,65.0,51.0
2019-03-28-23,64.0,-999.0,53.0,45.0
2019-03-29-00,60.0,31.0,40.0,47.0
2019-03-29-01,53.0,60.0,34.0,52.0
2019-03-29-02,48.0,75.0,30.0,68.0
2019-03-29-03,45.0,85.0,30.0,57.0
2019-03-29-04,45.0,67.0,28.0,58.0
2019-03-29-05,49.0,-999.0,29.0,56.0
2019-03-29-06,61.0,75.0,36.0,62.0
2019-03-29-07,76.0,57.0,42.0,56.0
2019-03-29-08,91.0,59.0,50.0,71.0
2019-03-29-09,86.0,56.0,62.0,70.0
2019-03-29-10,82.0,55.0,72.0,50.0
2019-03-29-11,72.0,49.0,76.0,45.0
2019-03-29-12,62.0,44.0,79.0,44.0
2019-03-29-13,66.0,44.0,66.0,13.0
2019-03-29-14,72.0,47.0,47.0,29.0
2019-03-29-15,85.0,52.0,42.0,30.0
2019-03-29-16,82.0,56.0,43.0,39.0
2019-03-29-17,215.0,60.0,27.0,43.0
2019-03-29-18,380.0,58.0,20.0,43.0
2019-03-29-19,285.0,64.0,15.0,58.0
2019-03-29-20,116.0,69.0,10.0,44.0
2019-03-29-21,57.0,73.0,9.0,18.0
2019-03-29-22,38.0,72.0,12.0,13.0
2019-03-29-23,25.0,70.0,13.0,13.0
2019-03-30-00,24.0,67.0,15.0,16.0
2019-03-30-01,26.0,63.0,13.0,23.0
2019-03-30-02,20.0,62.0,14.0,34.0
2019-03-30-03,24.0,60.0,15.0,32.0
2019-03-30-04,29.0,63.0,15.0,36.0
2019-03-30-05,24.0,61.0,17.0,40.0
2019-03-30-06,25.0,68.0,14.0,44.0
2019-03-30-07,24.0,71.0,22.0,41.0
2019-03-30-08,24.0,87.0,19.0,42.0
2019-03-30-09,20.0,92.0,21.0,65.0
2019-03-30-10,28.0,105.0,24.0,49.0
2019-03-30-11,26.0,111.0,20.0,53.0
2019-03-30-12,36.0,140.0,39.0,58.0
2019-03-30-13,33.0,129.0,28.0,52.0
2019-03-30-14,30.0,65.0,29.0,43.0
2019-03-30-15,28.0,64.0,27.0,46.0
2019-03-30-16,25.0,78.0,48.0,26.0
2019-03-30-17,26.0,78.0,51.0,21.0
2019-03-30-18,25.0,66.0,39.0,27.0
2019-03-30-19,22.0,53.0,58.0,21.0
2019-03-30-20,22.0,51.0,47.0,18.0
2019-03-30-21,23.0,50.0,43.0,23.0
2019-03-30-22,23.0,46.0,42.0,27.0
2019-03-30-23,27.0,47.0,33.0,29.0
2019-03-31-00,29.0,44.0,32.0,30.0
2019-03-31-01,31.0,34.0,36.0,40.0
2019-03-31-02,32.0,33.0,43.0,44.0
2019-03-31-03,31.0,39.0,56.0,43.0
2019-03-31-04,29.0,46.0,62.0,39.0
2019-03-31-05,25.0,55.0,92.0,47.0
2019-03-31-06,31.0,67.0,87.0,54.0
2019-03-31-07,34.0,63.0,85.0,67.0
2019-03-31-08,42.0,61.0,76.0,74.0
2019-03-31-09,32.0,58.0,83.0,83.0
2019-03-31-10,23.0,58.0,82.0,93.0
2019-03-31-11,17.0,53.0,80.0,95.0
2019-03-31-12,20.0,47.0,77.0,92.0
2019-03-31-13,19.0,55.0,73.0,91.0
2019-03-31-14,21.0,55.0,69.0,85.0
2019-03-31-15,25.0,53.0,69.0,86.0
2019-03-31-16,34.0,51.0,67.0,82.0
2019-03-31-17,33.0,53.0,66.0,91.0
2019-03-31-18,36.0,58.0,61.0,88.0
2019-03-31-19,37.0,51.0,61.0,83.0
2019-03-31-20,36.0,46.0,63.0,74.0
2019-03-31-21,35.0,44.0,54.0,65.0
2019-03-31-22,42.0,43.0,47.0,66.0
2019-03-31-23,22.0,42.0,47.0,55.0
2019-04-01-00,27.0,43.0,47.0,44.0
2019-04-01-01,28.0,42.0,53.0,39.0
2019-04-01-02,33.0,36.0,38.0,37.0
2019-04-01-03,27.0,35.0,32.0,39.0
2019-04-01-04,33.0,35.0,33.0,39.0
2019-04-01-05,38.0,39.0,31.0,39.0
2019-04-01-06,36.0,43.0,27.0,27.0
2019-04-01-07,50.0,53.0,27.0,22.0
2019-04-01-08,46.0,57.0,31.0,22.0
2019-04-01-09,32.0,56.0,33.0,24.0
2019-04-01-10,30.0,64.0,26.0,44.0
2019-04-01-11,23.0,60.0,26.0,43.0
2019-04-01-12,13.0,53.0,24.0,45.0
2019-04-01-13,17.0,55.0,25.0,35.0
2019-04-01-14,18.0,55.0,19.0,39.0
2019-04-01-15,24.0,60.0,24.0,54.0
2019-04-01-16,25.0,67.0,33.0,32.0
2019-04-01-17,35.0,77.0,41.0,31.0
2019-04-01-18,41.0,76.0,38.0,35.0
2019-04-01-19,44.0,80.0,41.0,41.0
2019-04-01-20,55.0,89.0,43.0,41.0
2019-04-01-21,64.0,82.0,49.0,38.0
2019-04-01-22,74.0,67.0,46.0,41.0
2019-04-01-23,95.0,62.0,44.0,35.0
2019-04-02-00,92.0,56.0,45.0,37.0
2019-04-02-01,83.0,52.0,43.0,41.0
2019-04-02-02,76.0,48.0,42.0,36.0
2019-04-02-03,71.0,48.0,45.0,29.0
2019-04-02-04,74.0,49.0,40.0,30.0
2019-04-02-05,76.0,53.0,43.0,28.0
2019-04-02-06,93.0,55.0,45.0,35.0
2019-04-02-07,94.0,61.0,43.0,31.0
2019-04-02-08,89.0,67.0,56.0,31.0
2019-04-02-09,84.0,75.0,62.0,34.0
2019-04-02-10,72.0,72.0,69.0,41.0
2019-04-02-11,65.0,62.0,69.0,49.0
2019-04-02-12,39.0,54.0,60.0,49.0
2019-04-02-13,21.0,59.0,56.0,48.0
2019-04-02-14,24.0,63.0,59.0,47.0
2019-04-02-15,24.0,64.0,53.0,46.0
2019-04-02-16,23.0,72.0,50.0,53.0
2019-04-02-17,23.0,67.0,44.0,57.0
2019-04-02-18,25.0,65.0,50.0,61.0
2019-04-02-19,35.0,70.0,53.0,63.0
2019-04-02-20,65.0,77.0,54.0,68.0
2019-04-02-21,81.0,81.0,50.0,53.0
2019-04-02-22,95.0,78.0,45.0,54.0
2019-04-02-23,125.0,76.0,47.0,47.0
2019-04-03-00,99.0,63.0,45.0,45.0
2019-04-03-01,85.0,56.0,36.0,43.0
2019-04-03-02,72.0,57.0,37.0,46.0
2019-04-03-03,56.0,56.0,50.0,47.0
2019-04-03-04,52.0,57.0,47.0,46.0
2019-04-03-05,55.0,61.0,38.0,51.0
2019-04-03-06,62.0,71.0,33.0,56.0
2019-04-03-07,81.0,79.0,41.0,61.0
2019-04-03-08,75.0,91.0,39.0,59.0
2019-04-03-09,77.0,94.0,33.0,54.0
2019-04-03-10,77.0,81.0,28.0,51.0
2019-04-03-11,82.0,76.0,26.0,38.0
2019-04-03-12,76.0,64.0,29.0,47.0
2019-04-03-13,77.0,68.0,18.0,48.0
2019-04-03-14,89.0,71.0,13.0,46.0
2019-04-03-15,92.0,84.0,14.0,47.0
2019-04-03-16,93.0,87.0,14.0,61.0
2019-04-03-17,106.0,78.0,10.0,51.0
2019-04-03-18,97.0,66.0,12.0,51.0
2019-04-03-19,101.0,56.0,9.0,52.0
2019-04-03-20,108.0,49.0,9.0,49.0
2019-04-03-21,110.0,45.0,13.0,40.0
2019-04-03-22,110.0,47.0,11.0,29.0
2019-04-03-23,111.0,43.0,11.0,25.0
2019-04-04-00,113.0,45.0,13.0,23.0
2019-04-04-01,119.0,47.0,9.0,23.0
2019-04-04-02,123.0,-999.0,-999.0,18.0
2019-04-04-03,128.0,-999.0,10.0,14.0
2019-04-04-04,137.0,28.0,17.0,10.0
2019-04-04-05,138.0,-999.0,16.0,11.0
2019-04-04-06,137.0,36.0,19.0,11.0
2019-04-04-07,143.0,52.0,19.0,9.0
2019-04-04-08,143.0,54.0,21.0,14.0
2019-04-04-09,153.0,56.0,23.0,18.0
2019-04-04-10,162.0,57.0,20.0,26.0
2019-04-04-11,156.0,58.0,26.0,31.0
2019-04-04-12,159.0,57.0,27.0,24.0
2019-04-04-13,137.0,51.0,29.0,34.0
2019-04-04-14,130.0,49.0,32.0,33.0
2019-04-04-15,138.0,44.0,27.0,34.0
2019-04-04-16,156.0,41.0,34.0,35.0
2019-04-04-17,190.0,40.0,36.0,43.0
2019-04-04-18,148.0,41.0,41.0,31.0
2019-04-04-19,78.0,32.0,50.0,26.0
2019-04-04-20,58.0,27.0,53.0,27.0
2019-04-04-21,84.0,30.0,58.0,28.0
2019-04-04-22,65.0,28.0,55.0,25.0
2019-04-04-23,50.0,-999.0,67.0,25.0
2019-04-05-00,37.0,-999.0,70.0,27.0
2019-04-05-01,29.0,-999.0,70.0,22.0
2019-04-05-02,34.0,-999.0,72.0,18.0
2019-04-05-03,47.0,-999.0,71.0,21.0
2019-04-05-04,50.0,-999.0,67.0,18.0
2019-04-05-05,61.0,-999.0,67.0,26.0
2019-04-05-06,70.0,-999.0,65.0,37.0
2019-04-05-07,86.0,73.0,68.0,35.0
2019-04-05-08,90.0,-999.0,59.0,32.0
2019-04-05-09,91.0,-999.0,52.0,22.0
2019-04-05-10,136.0,76.0,46.0,17.0
2019-04-05-11,346.0,-999.0,33.0,20.0
2019-04-05-12,555.0,72.0,18.0,36.0
2019-04-05-13,703.0,67.0,13.0,34.0
2019-04-05-14,661.0,77.0,27.0,33.0
2019-04-05-15,603.0,83.0,21.0,24.0
2019-04-05-16,621.0,82.0,20.0,28.0
2019-04-05-17,561.0,89.0,25.0,32.0
2019-04-05-18,459.0,93.0,46.0,30.0
2019-04-05-19,381.0,100.0,60.0,31.0
2019-04-05-20,342.0,83.0,51.0,31.0
2019-04-05-21,299.0,94.0,42.0,34.0
2019-04-05-22,288.0,98.0,40.0,37.0
2019-04-05-23,266.0,96.0,46.0,30.0
2019-04-06-00,264.0,86.0,42.0,36.0
2019-04-06-01,272.0,85.0,48.0,42.0
2019-04-06-02,253.0,95.0,50.0,60.0
2019-04-06-03,206.0,-999.0,42.0,48.0
2019-04-06-04,169.0,-999.0,44.0,48.0
2019-04-06-05,171.0,-999.0,46.0,39.0
2019-04-06-06,223.0,-999.0,49.0,36.0
2019-04-06-07,253.0,86.0,55.0,34.0
2019-04-06-08,273.0,80.0,57.0,33.0
2019-04-06-09,284.0,63.0,53.0,31.0
2019-04-06-10,277.0,67.0,60.0,31.0
2019-04-06-11,265.0,58.0,78.0,31.0
2019-04-06-12,233.0,52.0,77.0,30.0
2019-04-06-13,263.0,40.0,68.0,25.0
2019-04-06-14,230.0,41.0,64.0,17.0
2019-04-06-15,198.0,40.0,62.0,17.0
2019-04-06-16,217.0,39.0,70.0,25.0
2019-04-06-17,201.0,62.0,76.0,27.0
2019-04-06-18,182.0,63.0,75.0,32.0
2019-04-06-19,166.0,53.0,69.0,37.0
2019-04-06-20,173.0,60.0,66.0,37.0
2019-04-06-21,200.0,68.0,68.0,42.0
2019-04-06-22,181.0,74.0,71.0,43.0
2019-04-06-23,140.0,75.0,74.0,48.0
2019-04-07-00,106.0,79.0,78.0,46.0
2019-04-07-01,96.0,95.0,82.0,50.0
2019-04-07-02,110.0,96.0,92.0,58.0
2019-04-07-03,109.0,-999.0,88.0,54.0
2019-04-07-04,98.0,-999.0,90.0,65.0
2019-04-07-05,97.0,-999.0,84.0,60.0
2019-04-07-06,93.0,-999.0,91.0,51.0
2019-04-07-07,101.0,-999.0,96.0,64.0
2019-04-07-08,95.0,97.0,91.0,72.0
2019-04-07-09,84.0,89.0,102.0,75.0
2019-04-07-10,88.0,77.0,107.0,68.0
2019-04-07-11,90.0,73.0,108.0,69.0
2019-04-07-12,96.0,78.0,118.0,62.0
2019-04-07-13,97.0,75.0,114.0,68.0
2019-04-07-14,100.0,68.0,102.0,70.0
2019-04-07-15,100.0,71.0,82.0,71.0
2019-04-07-16,111.0,98.0,66.0,50.0
2019-04-07-17,103.0,147.0,65.0,48.0
2019-04-07-18,101.0,171.0,54.0,46.0
2019-04-07-19,98.0,175.0,81.0,57.0
2019-04-07-20,109.0,168.0,127.0,56.0
2019-04-07-21,108.0,164.0,132.0,59.0
2019-04-07-22,98.0,-999.0,160.0,54.0
2019-04-07-23,95.0,-999.0,126.0,53.0
2019-04-08-00,86.0,116.0,110.0,42.0
2019-04-08-01,81.0,128.0,95.0,15.0
2019-04-08-02,81.0,-999.0,75.0,55.0
2019-04-08-03,92.0,-999.0,67.0,63.0
2019-04-08-04,82.0,-999.0,63.0,66.0
2019-04-08-05,101.0,-999.0,45.0,53.0
2019-04-08-06,101.0,-999.0,51.0,57.0
2019-04-08-07,102.0,-999.0,51.0,62.0
2019-04-08-08,104.0,-999.0,58.0,42.0
2019-04-08-09,103.0,88.0,61.0,63.0
2019-04-08-10,90.0,99.0,70.0,49.0
2019-04-08-11,59.0,99.0,73.0,49.0
2019-04-08-12,56.0,89.0,91.0,43.0
2019-04-08-13,51.0,89.0,95.0,37.0
2019-04-08-14,63.0,86.0,101.0,41.0
2019-04-08-15,69.0,87.0,101.0,26.0
2019-04-08-16,62.0,83.0,105.0,32.0
2019-04-08-17,71.0,76.0,89.0,29.0
2019-04-08-18,68.0,51.0,84.0,34.0
2019-04-08-19,63.0,-999.0,74.0,36.0
2019-04-08-20,47.0,33.0,84.0,39.0
2019-04-08-21,48.0,50.0,82.0,39.0
2019-04-08-22,36.0,43.0,81.0,30.0
2019-04-08-23,35.0,53.0,70.0,31.0
2019-04-09-00,29.0,-999.0,72.0,25.0
2019-04-09-01,32.0,-999.0,76.0,29.0
2019-04-09-02,35.0,43.0,76.0,30.0
2019-04-09-03,45.0,45.0,80.0,36.0
2019-04-09-04,92.0,-999.0,79.0,30.0
2019-04-09-05,65.0,-999.0,82.0,32.0
2019-04-09-06,39.0,-999.0,78.0,24.0
2019-04-09-07,34.0,-999.0,86.0,28.0
2019-04-09-08,34.0,42.0,89.0,27.0
2019-04-09-09,28.0,47.0,86.0,22.0
2019-04-09-10,26.0,47.0,79.0,18.0
2019-04-09-11,26.0,53.0,63.0,20.0
2019-04-09-12,-999.0,55.0,66.0,30.0
2019-04-09-13,-999.0,67.0,55.0,25.0
2019-04-09-14,-999.0,84.0,54.0,22.0
2019-04-09-15,10.0,33.0,59.0,21.0
2019-04-09-16,17.0,15.0,64.0,27.0
2019-04-09-17,23.0,21.0,66.0,31.0
2019-04-09-18,26.0,23.0,73.0,35.0
2019-04-09-19,31.0,42.0,89.0,35.0
2019-04-09-20,36.0,43.0,75.0,39.0
2019-04-09-21,38.0,55.0,74.0,43.0
2019-04-09-22,41.0,44.0,76.0,41.0
2019-04-09-23,33.0,31.0,67.0,37.0
2019-04-10-00,32.0,25.0,69.0,37.0
2019-04-10-01,23.0,18.0,75.0,35.0
2019-04-10-02,32.0,16.0,83.0,39.0
2019-04-10-03,32.0,17.0,81.0,41.0
2019-04-10-04,30.0,-999.0,81.0,41.0
2019-04-10-05,36.0,-999.0,84.0,41.0
2019-04-10-06,32.0,12.0,80.0,41.0
2019-04-10-07,36.0,14.0,88.0,46.0
2019-04-10-08,42.0,17.0,86.0,50.0
2019-04-10-09,45.0,20.0,86.0,56.0
2019-04-10-10,38.0,25.0,97.0,48.0
2019-04-10-11,16.0,25.0,69.0,47.0
2019-04-10-12,2.0,28.0,70.0,55.0
2019-04-10-13,4.0,33.0,63.0,54.0
2019-04-10-14,9.0,37.0,59.0,50.0
2019-04-10-15,11.0,42.0,56.0,43.0
2019-04-10-16,14.0,37.0,48.0,40.0
2019-04-10-17,15.0,34.0,20.0,50.0
2019-04-10-18,22.0,29.0,15.0,45.0
2019-04-10-19,28.0,29.0,18.0,49.0
2019-04-10-20,45.0,28.0,13.0,40.0
2019-04-10-21,60.0,28.0,14.0,42.0
2019-04-10-22,57.0,28.0,13.0,34.0
2019-04-10-23,56.0,24.0,16.0,32.0
2019-04-11-00,60.0,21.0,16.0,26.0
2019-04-11-01,66.0,22.0,13.0,26.0
2019-04-11-02,65.0,23.0,16.0,33.0
2019-04-11-03,74.0,23.0,13.0,28.0
2019-04-11-04,77.0,23.0,8.0,26.0
2019-04-11-05,78.0,27.0,6.0,26.0
2019-04-11-06,83.0,25.0,8.0,21.0
2019-04-11-07,85.0,29.0,10.0,25.0
2019-04-11-08,89.0,31.0,19.0,22.0
2019-04-11-09,101.0,29.0,18.0,29.0
2019-04-11-10,89.0,34.0,25.0,25.0
2019-04-11-11,65.0,35.0,24.0,22.0
2019-04-11-12,25.0,36.0,18.0,22.0
2019-04-11-13,35.0,42.0,14.0,26.0
2019-04-11-14,-999.0,-999.0,10.0,-999.0
2019-04-11-15,41.0,45.0,13.0,23.0
2019-04-11-16,44.0,47.0,14.0,28.0
2019-04-11-17,53.0,47.0,18.0,39.0
2019-04-11-18,50.0,46.0,26.0,41.0
2019-04-11-19,58.0,54.0,27.0,25.0
2019-04-11-20,63.0,56.0,23.0,21.0
2019-04-11-21,66.0,58.0,20.0,19.0
2019-04-11-22,64.0,56.0,20.0,19.0
2019-04-11-23,54.0,51.0,22.0,16.0
2019-04-12-00,54.0,53.0,24.0,18.0
2019-04-12-01,57.0,52.0,23.0,13.0
2019-04-12-02,59.0,55.0,22.0,12.0
2019-04-12-03,63.0,63.0,24.0,18.0
2019-04-12-04,69.0,62.0,25.0,21.0
2019-04-12-05,64.0,63.0,25.0,19.0
2019-04-12-06,75.0,66.0,27.0,18.0
2019-04-12-07,89.0,81.0,27.0,22.0
2019-04-12-08,101.0,85.0,28.0,25.0
2019-04-12-09,113.0,81.0,27.0,27.0
2019-04-12-10,99.0,71.0,30.0,34.0
2019-04-12-11,106.0,75.0,36.0,35.0
2019-04-12-12,85.0,72.0,39.0,37.0
2019-04-12-13,69.0,72.0,34.0,39.0
2019-04-12-14,68.0,74.0,37.0,39.0
2019-04-12-15,66.0,73.0,34.0,39.0
2019-04-12-16,63.0,78.0,34.0,45.0
2019-04-12-17,71.0,55.0,35.0,52.0
2019-04-12-18,80.0,50.0,39.0,50.0
2019-04-12-19,107.0,40.0,38.0,48.0
2019-04-12-20,123.0,40.0,30.0,42.0
2019-04-12-21,115.0,42.0,30.0,35.0
2019-04-12-22,103.0,43.0,31.0,33.0
2019-04-12-23,101.0,41.0,28.0,36.0
2019-04-13-00,101.0,43.0,33.0,35.0
2019-04-13-01,102.0,40.0,33.0,29.0
2019-04-13-02,101.0,40.0,36.0,22.0
2019-04-13-03,101.0,38.0,36.0,32.0
2019-04-13-04,108.0,36.0,37.0,26.0
2019-04-13-05,120.0,37.0,35.0,22.0
2019-04-13-06,128.0,36.0,30.0,22.0
2019-04-13-07,135.0,37.0,32.0,23.0
2019-04-13-08,138.0,39.0,36.0,25.0
2019-04-13-09,141.0,44.0,42.0,27.0
2019-04-13-10,138.0,39.0,32.0,31.0
2019-04-13-11,112.0,37.0,28.0,35.0
2019-04-13-12,107.0,35.0,29.0,34.0
2019-04-13-13,117.0,35.0,31.0,32.0
2019-04-13-14,60.0,38.0,28.0,31.0
2019-04-13-15,29.0,38.0,26.0,28.0
2019-04-13-16,95.0,40.0,30.0,34.0
2019-04-13-17,-999.0,-999.0,-999.0,-999.0
2019-04-13-18,69.0,41.0,27.0,47.0
2019-04-13-19,35.0,40.0,37.0,55.0
2019-04-13-20,29.0,37.0,48.0,53.0
2019-04-13-21,39.0,38.0,47.0,50.0
2019-04-13-22,61.0,34.0,-999.0,46.0
2019-04-13-23,76.0,33.0,-999.0,44.0
2019-04-14-00,73.0,33.0,-999.0,51.0
2019-04-14-01,81.0,36.0,-999.0,56.0
2019-04-14-02,73.0,39.0,21.0,62.0
2019-04-14-03,48.0,35.0,-999.0,57.0
2019-04-14-04,40.0,36.0,-999.0,51.0
2019-04-14-05,41.0,48.0,40.0,57.0
2019-04-14-06,44.0,42.0,41.0,45.0
2019-04-14-07,67.0,47.0,45.0,37.0
2019-04-14-08,51.0,55.0,42.0,45.0
2019-04-14-09,43.0,69.0,47.0,50.0
2019-04-14-10,39.0,83.0,46.0,43.0
2019-04-14-11,41.0,96.0,43.0,37.0
2019-04-14-12,-999.0,-999.0,-999.0,-999.0
2019-04-14-13,47.0,111.0,45.0,36.0
2019-04-14-14,56.0,72.0,42.0,45.0
2019-04-14-15,54.0,45.0,40.0,54.0
2019-04-14-16,66.0,53.0,46.0,54.0
2019-04-14-17,80.0,65.0,56.0,53.0
2019-04-14-18,86.0,68.0,42.0,69.0
2019-04-14-19,84.0,58.0,28.0,80.0
2019-04-14-20,86.0,39.0,38.0,68.0
2019-04-14-21,83.0,43.0,39.0,67.0
2019-04-14-22,84.0,47.0,42.0,46.0
2019-04-14-23,83.0,45.0,47.0,36.0
2019-04-15-00,84.0,-999.0,50.0,31.0
2019-04-15-01,83.0,-999.0,45.0,35.0
2019-04-15-02,85.0,-999.0,52.0,40.0
2019-04-15-03,82.0,54.0,64.0,45.0
2019-04-15-04,85.0,-999.0,59.0,53.0
2019-04-15-05,93.0,-999.0,63.0,60.0
2019-04-15-06,103.0,-999.0,-999.0,70.0
2019-04-15-07,116.0,63.0,-999.0,68.0
