,北京,上海,福州,廈門
2019-06-30-14,3.72,15.93,2.66,3.72
2019-06-30-15,3.72,12.21,2.66,3.72
2019-06-30-16,4.25,11.68,3.72,3.72
2019-06-30-17,4.25,12.21,8.5,3.72
2019-06-30-18,4.78,13.28,12.21,3.72
2019-06-30-19,4.78,13.28,12.74,5.84
2019-06-30-20,6.37,15.93,11.15,7.43
2019-06-30-21,8.5,16.99,16.46,8.5
2019-06-30-22,12.21,26.02,16.99,10.09
2019-06-30-23,12.74,28.67,15.93,11.68
2019-07-01-00,19.12,20.71,16.46,15.4
2019-07-01-01,20.18,13.28,13.81,17.52
2019-07-01-02,22.3,8.5,11.68,11.68
2019-07-01-03,22.83,8.5,11.15,10.62
2019-07-01-04,27.61,10.09,11.15,13.28
2019-07-01-05,27.08,11.68,13.28,15.4
2019-07-01-06,23.36,16.46,11.68,14.87
2019-07-01-07,18.58,21.24,9.03,11.68
2019-07-01-08,12.74,26.55,10.09,9.03
2019-07-01-09,7.97,26.55,11.68,7.43
2019-07-01-10,5.31,27.61,10.09,5.31
2019-07-01-11,3.72,19.65,9.03,5.31
2019-07-01-12,3.72,18.58,7.43,3.72
2019-07-01-13,3.72,15.4,5.31,2.12
2019-07-01-14,4.78,12.21,2.66,4.25
2019-07-01-15,4.78,11.68,3.72,3.19
2019-07-01-16,5.31,12.21,4.25,2.66
2019-07-01-17,5.31,13.28,4.78,4.25
2019-07-01-18,6.9,16.46,5.31,3.19
2019-07-01-19,9.03,19.65,5.31,3.72
2019-07-01-20,12.21,20.71,5.84,4.78
2019-07-01-21,16.99,17.52,5.31,6.37
2019-07-01-22,18.05,15.4,4.78,10.09
2019-07-01-23,19.65,13.81,3.72,12.21
2019-07-02-00,18.05,11.68,3.19,13.81
2019-07-02-01,19.12,12.74,2.66,11.68
2019-07-02-02,19.12,13.28,2.12,6.37
2019-07-02-03,18.05,15.93,2.12,4.25
2019-07-02-04,16.99,20.71,1.59,5.31
2019-07-02-05,18.58,23.36,1.59,8.5
2019-07-02-06,19.12,27.61,1.59,7.43
2019-07-02-07,23.9,28.14,2.66,10.09
2019-07-02-08,30.27,24.43,4.78,13.28
2019-07-02-09,33.98,18.05,3.19,13.28
2019-07-02-10,27.61,16.99,2.66,7.43
2019-07-02-11,20.71,17.52,2.66,6.37
2019-07-02-12,15.93,16.46,3.72,6.37
2019-07-02-13,11.15,12.21,4.25,3.72
2019-07-02-14,9.56,11.15,6.9,4.78
2019-07-02-15,8.5,10.62,7.97,9.56
2019-07-02-16,8.5,10.62,9.03,8.5
2019-07-02-17,11.15,10.09,5.84,10.09
2019-07-02-18,13.81,11.15,10.09,12.21
2019-07-02-19,17.52,12.74,10.09,11.68
2019-07-02-20,19.12,13.28,10.09,6.9
2019-07-02-21,19.12,14.34,13.81,3.19
2019-07-02-22,18.05,15.93,14.34,3.19
2019-07-02-23,19.65,13.81,14.34,2.12
2019-07-03-00,18.58,12.74,12.74,3.19
2019-07-03-01,19.12,11.15,10.62,3.72
2019-07-03-02,20.18,10.09,11.68,3.72
2019-07-03-03,22.83,9.03,10.62,3.72
2019-07-03-04,22.3,7.97,9.03,9.03
2019-07-03-05,20.18,7.97,8.5,7.97
2019-07-03-06,20.18,9.56,7.97,5.31
2019-07-03-07,23.9,10.62,7.97,5.31
2019-07-03-08,23.36,12.21,7.97,4.78
2019-07-03-09,17.52,12.21,7.43,3.72
2019-07-03-10,13.28,11.68,8.5,4.25
2019-07-03-11,12.21,11.68,8.5,4.78
2019-07-03-12,9.56,9.56,6.9,4.25
2019-07-03-13,6.9,8.5,5.31,4.25
2019-07-03-14,6.37,9.03,5.84,2.66
2019-07-03-15,6.9,9.56,5.31,2.12
2019-07-03-16,7.97,9.03,4.25,2.66
2019-07-03-17,9.56,10.09,4.25,3.19
2019-07-03-18,9.56,12.74,6.37,4.78
2019-07-03-19,9.56,17.52,8.5,6.37
2019-07-03-20,11.15,19.12,13.28,9.56
2019-07-03-21,14.34,19.65,14.34,6.37
2019-07-03-22,15.93,19.65,13.28,5.84
2019-07-03-23,17.52,19.65,11.68,5.31
2019-07-04-00,18.58,21.24,11.15,5.84
2019-07-04-01,21.24,20.71,10.62,4.78
2019-07-04-02,23.9,18.05,11.15,6.37
2019-07-04-03,27.61,18.05,12.21,6.37
2019-07-04-04,31.33,13.81,12.21,7.97
2019-07-04-05,35.58,10.62,11.68,11.68
2019-07-04-06,39.83,12.74,10.62,10.09
2019-07-04-07,40.89,13.81,9.03,10.09
2019-07-04-08,41.42,13.81,8.5,8.5
2019-07-04-09,40.89,12.21,9.03,6.9
2019-07-04-10,35.58,10.62,5.84,4.78
2019-07-04-11,23.36,10.62,3.19,3.72
2019-07-04-12,9.03,10.62,2.66,3.72
2019-07-04-13,8.5,12.74,2.66,3.72
2019-07-04-14,6.9,13.81,3.19,2.66
2019-07-04-15,6.9,15.93,6.37,2.66
2019-07-04-16,8.5,15.93,5.84,3.72
2019-07-04-17,9.03,16.46,6.37,3.72
2019-07-04-18,10.62,18.58,6.37,4.25
2019-07-04-19,13.81,20.71,10.09,6.9
2019-07-04-20,14.87,21.77,9.56,6.37
2019-07-04-21,15.4,18.05,10.62,6.9
2019-07-04-22,12.21,14.34,11.15,6.9
2019-07-04-23,9.03,12.21,12.74,6.37
2019-07-05-00,9.56,10.62,12.74,5.31
2019-07-05-01,10.09,9.56,12.21,5.84
2019-07-05-02,14.34,9.56,11.68,5.31
2019-07-05-03,21.77,9.03,11.68,4.78
2019-07-05-04,22.83,9.56,10.62,5.84
2019-07-05-05,29.74,10.62,9.56,4.78
2019-07-05-06,28.14,11.68,9.56,4.78
2019-07-05-07,36.11,15.4,8.5,4.25
2019-07-05-08,34.52,18.58,8.5,5.31
2019-07-05-09,32.39,17.52,7.97,4.25
2019-07-05-10,23.9,19.12,6.9,4.25
2019-07-05-11,16.99,18.58,5.31,3.72
2019-07-05-12,13.81,17.52,3.19,3.72
2019-07-05-13,9.03,15.93,2.66,3.19
2019-07-05-14,8.5,14.87,4.25,1.59
2019-07-05-15,7.97,14.34,5.84,2.12
2019-07-05-16,10.09,13.28,8.5,2.12
2019-07-05-17,11.68,14.87,7.97,2.66
2019-07-05-18,14.34,18.05,6.9,2.66
2019-07-05-19,14.87,22.83,11.15,4.78
2019-07-05-20,15.93,24.96,14.87,4.25
2019-07-05-21,15.4,21.24,17.52,4.25
2019-07-05-22,11.68,17.52,16.99,4.78
2019-07-05-23,11.68,17.52,14.87,7.43
2019-07-06-00,13.28,14.87,14.34,5.84
2019-07-06-01,14.34,12.74,10.62,5.84
2019-07-06-02,13.81,15.4,7.43,4.25
2019-07-06-03,11.15,14.87,9.56,4.25
2019-07-06-04,8.5,12.74,11.15,5.31
2019-07-06-05,10.09,14.34,11.68,7.97
2019-07-06-06,10.62,15.4,11.15,9.03
2019-07-06-07,12.21,15.93,10.09,7.97
2019-07-06-08,10.62,16.46,11.15,9.03
2019-07-06-09,8.5,16.46,12.74,5.31
2019-07-06-10,7.43,13.81,13.81,4.78
2019-07-06-11,5.84,10.62,14.34,4.25
2019-07-06-12,5.31,9.03,13.81,4.25
2019-07-06-13,4.25,7.43,10.09,4.25
2019-07-06-14,3.72,7.43,6.37,1.59
2019-07-06-15,4.25,7.97,9.56,2.12
2019-07-06-16,5.31,8.5,11.15,2.66
2019-07-06-17,5.84,9.03,9.56,3.72
2019-07-06-18,7.43,11.68,9.56,5.84
2019-07-06-19,9.03,13.28,12.74,7.43
2019-07-06-20,10.62,13.28,13.81,8.5
2019-07-06-21,10.09,13.28,13.81,7.43
2019-07-06-22,8.5,13.28,15.93,11.15
2019-07-06-23,7.97,11.15,18.05,7.43
2019-07-07-00,7.43,9.03,19.65,5.84
2019-07-07-01,8.5,9.03,19.65,5.84
2019-07-07-02,9.56,8.5,19.65,4.78
2019-07-07-03,12.21,8.5,17.52,4.78
2019-07-07-04,10.62,9.03,16.46,3.72
2019-07-07-05,11.15,10.62,15.93,5.31
2019-07-07-06,11.68,13.28,13.81,5.84
2019-07-07-07,11.15,16.99,12.21,4.78
2019-07-07-08,9.56,16.99,12.74,2.66
2019-07-07-09,8.5,19.12,14.34,3.72
2019-07-07-10,7.43,18.05,15.4,4.25
2019-07-07-11,6.37,16.46,17.52,2.66
2019-07-07-12,4.78,14.87,18.05,2.12
2019-07-07-13,4.25,13.81,17.52,1.59
2019-07-07-14,5.31,13.28,15.93,2.12
2019-07-07-15,5.84,13.81,16.46,2.12
2019-07-07-16,7.97,14.87,18.05,2.12
2019-07-07-17,7.43,15.93,16.46,3.72
2019-07-07-18,-999.0,-999.0,15.4,1.06
2019-07-07-19,10.09,19.12,13.28,4.25
2019-07-07-20,11.68,21.24,14.87,4.25
2019-07-07-21,12.21,24.43,14.87,5.84
2019-07-07-22,7.43,25.49,12.21,4.25
2019-07-07-23,10.09,26.02,15.4,4.25
2019-07-08-00,12.21,24.96,16.46,4.25
2019-07-08-01,13.81,20.71,18.05,3.72
2019-07-08-02,15.93,18.05,18.05,3.72
2019-07-08-03,18.05,20.18,18.05,4.78
2019-07-08-04,16.99,21.77,15.93,4.78
2019-07-08-05,17.52,25.49,15.4,4.25
2019-07-08-06,17.52,29.2,13.28,4.78
2019-07-08-07,18.58,30.27,11.15,4.78
2019-07-08-08,20.18,25.49,11.68,4.25
2019-07-08-09,15.93,20.18,11.15,4.78
2019-07-08-10,11.68,18.05,6.9,4.78
2019-07-08-11,9.03,18.05,5.84,6.37
2019-07-08-12,7.43,15.4,4.25,3.72
2019-07-08-13,6.37,14.87,4.25,2.12
2019-07-08-14,5.84,14.87,4.78,2.66
2019-07-08-15,5.84,13.28,7.97,2.12
2019-07-08-16,5.84,12.21,7.97,2.66
2019-07-08-17,7.43,12.21,7.97,3.72
2019-07-08-18,7.97,12.74,7.43,4.78
2019-07-08-19,10.62,14.34,10.62,5.31
2019-07-08-20,13.28,12.21,12.21,4.25
2019-07-08-21,15.4,10.62,13.28,5.31
2019-07-08-22,18.58,10.09,12.74,5.84
2019-07-08-23,18.58,9.03,11.68,4.78
2019-07-09-00,20.18,7.43,11.15,3.72
2019-07-09-01,22.83,6.37,10.62,3.72
2019-07-09-02,21.77,6.9,9.56,4.78
2019-07-09-03,26.02,8.5,8.5,4.25
2019-07-09-04,28.67,9.03,8.5,4.78
2019-07-09-05,29.74,10.09,8.5,4.25
2019-07-09-06,32.39,12.21,8.5,4.25
2019-07-09-07,35.05,15.4,9.03,5.31
2019-07-09-08,31.86,15.93,10.62,5.31
2019-07-09-09,29.74,15.4,10.09,4.25
2019-07-09-10,24.96,15.4,10.09,3.19
2019-07-09-11,21.24,13.81,9.03,3.72
2019-07-09-12,20.18,11.68,7.97,3.72
2019-07-09-13,14.87,10.09,5.84,3.19
2019-07-09-14,11.68,10.62,3.19,2.66
2019-07-09-15,12.21,10.62,3.19,3.72
2019-07-09-16,11.68,11.68,5.31,4.25
2019-07-09-17,11.15,11.68,6.37,5.31
2019-07-09-18,11.68,12.74,7.43,5.84
2019-07-09-19,14.34,14.87,7.43,6.9
2019-07-09-20,17.52,13.81,9.03,7.43
2019-07-09-21,20.71,12.74,6.37,7.43
2019-07-09-22,20.71,12.74,9.56,7.43
2019-07-09-23,-999.0,-999.0,-999.0,-999.0
2019-07-10-00,19.65,9.56,11.15,5.31
2019-07-10-01,21.24,7.97,11.15,4.78
2019-07-10-02,19.65,7.43,9.56,4.78
2019-07-10-03,17.52,9.03,10.09,5.31
2019-07-10-04,18.58,8.5,8.5,4.25
2019-07-10-05,18.05,8.5,7.43,4.78
2019-07-10-06,18.05,12.74,5.84,4.78
2019-07-10-07,15.4,18.05,6.37,4.25
2019-07-10-08,15.93,20.18,8.5,5.84
2019-07-10-09,17.52,19.65,9.56,6.37
2019-07-10-10,16.46,16.46,7.97,4.25
2019-07-10-11,14.87,15.4,8.5,4.25
2019-07-10-12,11.15,12.21,4.25,7.43
2019-07-10-13,8.5,13.28,5.84,7.43
2019-07-10-14,5.84,13.28,6.37,5.84
2019-07-10-15,5.31,15.4,7.43,5.84
2019-07-10-16,5.31,15.93,9.56,6.37
2019-07-10-17,5.31,16.99,10.62,9.03
2019-07-10-18,6.9,19.65,12.21,10.09
2019-07-10-19,8.5,23.36,9.56,12.74
2019-07-10-20,10.62,29.2,12.21,11.68
2019-07-10-21,11.68,30.27,13.28,15.93
2019-07-10-22,12.74,30.27,13.28,14.34
2019-07-10-23,13.81,31.33,12.21,11.68
2019-07-11-00,16.46,32.92,13.81,11.68
2019-07-11-01,17.52,32.92,14.87,9.56
2019-07-11-02,18.05,32.39,12.74,9.56
2019-07-11-03,16.46,34.52,11.15,7.43
2019-07-11-04,15.4,35.05,9.56,5.84
2019-07-11-05,18.05,33.45,7.97,5.84
2019-07-11-06,18.58,30.8,7.43,9.56
2019-07-11-07,19.12,29.74,9.03,12.74
2019-07-11-08,16.46,23.9,11.68,9.03
2019-07-11-09,12.74,19.65,14.34,8.5
2019-07-11-10,12.21,19.12,13.28,10.62
2019-07-11-11,10.62,20.71,13.81,7.97
2019-07-11-12,10.09,23.9,13.81,4.78
2019-07-11-13,7.97,21.24,11.15,6.37
2019-07-11-14,5.84,20.18,8.5,8.5
2019-07-11-15,5.84,21.24,8.5,11.68
2019-07-11-16,5.84,23.9,11.15,7.43
2019-07-11-17,6.37,21.77,12.21,6.37
2019-07-11-18,6.9,21.77,15.4,9.56
2019-07-11-19,8.5,25.49,21.77,7.97
2019-07-11-20,10.09,19.12,23.36,6.37
2019-07-11-21,12.74,18.58,21.24,10.09
2019-07-11-22,14.34,18.05,20.71,10.62
2019-07-11-23,16.46,17.52,19.65,7.43
2019-07-12-00,16.46,18.58,20.71,6.37
2019-07-12-01,18.58,16.99,20.71,7.43
2019-07-12-02,18.05,14.87,20.18,7.43
2019-07-12-03,20.71,14.34,18.58,9.56
2019-07-12-04,17.52,14.34,16.99,9.03
2019-07-12-05,14.87,15.93,16.46,10.62
2019-07-12-06,14.34,18.05,14.87,11.68
2019-07-12-07,15.4,20.71,13.28,8.5
2019-07-12-08,14.87,22.83,13.81,10.62
2019-07-12-09,12.74,20.71,13.28,8.5
2019-07-12-10,11.68,23.36,11.15,8.5
2019-07-12-11,9.56,25.49,7.97,8.5
2019-07-12-12,9.03,22.83,7.43,6.37
2019-07-12-13,7.97,22.3,4.25,4.78
2019-07-12-14,7.43,21.77,3.72,2.66
2019-07-12-15,7.97,21.24,3.72,3.72
2019-07-12-16,9.03,19.65,5.84,3.19
2019-07-12-17,9.56,21.24,6.37,4.78
2019-07-12-18,10.62,22.83,6.9,5.31
2019-07-12-19,11.68,19.12,9.03,7.43
2019-07-12-20,14.34,18.58,8.5,6.9
2019-07-12-21,19.12,16.99,10.09,6.37
2019-07-12-22,21.24,12.74,9.56,7.43
2019-07-12-23,22.83,8.5,10.09,6.9
2019-07-13-00,21.77,9.56,9.03,7.43
2019-07-13-01,22.83,9.56,7.97,5.84
2019-07-13-02,27.61,7.43,10.09,5.84
2019-07-13-03,35.58,6.37,7.43,6.37
2019-07-13-04,29.74,6.9,6.37,7.43
2019-07-13-05,29.2,6.9,6.37,5.84
2019-07-13-06,24.96,9.56,6.37,6.37
2019-07-13-07,20.18,14.34,6.37,6.9
2019-07-13-08,18.58,19.12,5.84,6.37
2019-07-13-09,13.81,17.52,4.25,5.31
2019-07-13-10,11.15,16.46,2.66,5.84
2019-07-13-11,10.09,15.93,2.66,4.78
2019-07-13-12,9.03,17.52,2.66,3.72
2019-07-13-13,8.5,16.46,2.66,5.31
2019-07-13-14,7.97,16.99,2.12,3.19
2019-07-13-15,7.97,13.81,2.12,3.72
2019-07-13-16,9.56,13.28,3.72,3.72
2019-07-13-17,11.68,14.34,5.84,5.84
2019-07-13-18,12.74,14.34,5.84,4.78
2019-07-13-19,13.81,14.34,7.43,6.37
2019-07-13-20,16.46,17.52,9.03,6.9
2019-07-13-21,17.52,19.12,7.97,6.37
2019-07-13-22,19.12,20.71,8.5,9.03
2019-07-13-23,19.65,22.3,9.03,10.09
2019-07-14-00,18.05,27.08,8.5,9.03
2019-07-14-01,7.97,29.74,10.62,5.84
2019-07-14-02,6.9,29.2,10.62,5.31
2019-07-14-03,11.15,24.96,10.09,5.31
2019-07-14-04,15.4,21.24,11.15,4.78
2019-07-14-05,12.21,21.77,10.62,5.84
2019-07-14-06,12.21,26.55,9.56,6.37
2019-07-14-07,11.15,27.08,9.03,6.37
2019-07-14-08,10.09,23.36,8.5,5.84
2019-07-14-09,9.03,21.24,6.9,6.37
2019-07-14-10,7.97,21.24,5.84,5.31
2019-07-14-11,6.37,20.18,4.78,4.78
2019-07-14-12,5.31,16.99,3.72,3.72
2019-07-14-13,4.25,14.87,5.31,3.72
2019-07-14-14,4.78,12.21,5.31,3.19
2019-07-14-15,4.78,10.62,5.31,3.19
2019-07-14-16,6.37,10.09,5.31,5.31
2019-07-14-17,7.43,11.68,6.37,5.84
2019-07-14-18,7.97,12.74,8.5,6.37
2019-07-14-19,8.5,12.74,9.03,6.9
2019-07-14-20,9.56,13.81,9.03,7.43
2019-07-14-21,11.68,14.34,9.56,6.37
2019-07-14-22,12.74,14.87,9.56,6.9
2019-07-14-23,12.74,12.74,9.03,6.9
2019-07-15-00,13.81,12.74,9.03,8.5
2019-07-15-01,11.68,11.15,7.97,9.56
2019-07-15-02,13.28,11.15,8.5,9.56
2019-07-15-03,18.05,11.15,10.09,11.68
2019-07-15-04,20.71,11.15,10.62,10.62
2019-07-15-05,24.96,12.21,9.56,11.68
2019-07-15-06,22.83,18.58,8.5,8.5
2019-07-15-07,20.71,17.52,8.5,9.03
2019-07-15-08,20.18,21.24,7.97,8.5
2019-07-15-09,16.46,19.12,7.97,11.15
2019-07-15-10,14.87,19.65,9.03,7.43
2019-07-15-11,14.87,15.93,9.03,10.09
2019-07-15-12,10.62,13.28,7.43,6.9
2019-07-15-13,7.97,11.68,5.84,6.9
2019-07-15-14,7.97,9.56,4.78,7.43
2019-07-15-15,7.43,7.97,5.84,6.9
2019-07-15-16,7.43,9.03,7.43,6.37
2019-07-15-17,8.5,9.56,7.43,4.25
2019-07-15-18,9.03,11.15,8.5,5.31
2019-07-15-19,10.62,14.34,9.56,9.56
2019-07-15-20,12.21,13.81,11.15,11.15
2019-07-15-21,13.81,13.28,10.09,9.56
2019-07-15-22,15.4,11.68,9.56,11.68
2019-07-15-23,14.87,11.15,9.03,13.28
2019-07-16-00,13.28,10.62,7.43,14.87
2019-07-16-01,13.81,10.09,7.43,15.93
2019-07-16-02,16.99,9.56,7.97,19.65
2019-07-16-03,18.05,9.56,6.9,21.77
2019-07-16-04,17.52,9.56,6.9,15.4
2019-07-16-05,19.65,9.03,7.97,13.81
2019-07-16-06,22.83,9.56,7.97,12.21
2019-07-16-07,22.3,12.74,7.43,12.21
2019-07-16-08,20.18,13.81,7.97,13.28
2019-07-16-09,18.58,13.81,7.43,13.81
2019-07-16-10,18.58,13.81,9.03,13.28
2019-07-16-11,16.99,12.74,7.97,10.09
2019-07-16-12,14.34,13.81,6.9,6.37
2019-07-16-13,11.15,13.28,5.31,3.72
2019-07-16-14,8.5,12.74,3.72,3.72
2019-07-16-15,7.43,13.28,3.72,4.25
2019-07-16-16,6.9,13.81,5.31,3.72
2019-07-16-17,7.43,14.34,5.31,4.25
2019-07-16-18,9.03,15.4,4.78,5.84
2019-07-16-19,11.68,15.4,5.31,7.97
2019-07-16-20,12.21,14.34,5.84,9.56
2019-07-16-21,13.28,13.28,5.84,11.68
2019-07-16-22,15.4,14.34,5.84,9.56
2019-07-16-23,15.93,13.28,4.25,10.62
2019-07-17-00,17.52,12.74,4.25,12.74
2019-07-17-01,16.99,10.62,3.72,12.74
2019-07-17-02,16.99,9.03,2.66,9.56
2019-07-17-03,6.9,9.03,2.66,10.62
2019-07-17-04,9.03,10.09,3.19,11.15
2019-07-17-05,-999.0,11.68,3.72,13.28
2019-07-17-06,-999.0,12.74,3.19,12.74
2019-07-17-07,-999.0,14.34,3.19,9.03
2019-07-17-08,21.24,13.81,3.72,9.56
2019-07-17-09,19.65,13.81,4.25,6.37
2019-07-17-10,16.99,10.09,3.19,5.31
2019-07-17-11,16.99,9.03,2.66,4.78
2019-07-17-12,16.99,7.97,2.66,4.25
2019-07-17-13,17.52,7.97,2.12,4.25
2019-07-17-14,14.34,7.43,1.59,3.72
2019-07-17-15,12.74,8.5,1.59,4.25
2019-07-17-16,13.28,10.62,1.59,4.78
2019-07-17-17,13.28,11.15,2.12,5.31
2019-07-17-18,13.81,13.28,2.12,7.43
2019-07-17-19,16.46,13.81,2.66,9.56
2019-07-17-20,19.65,13.28,2.66,12.21
2019-07-17-21,18.58,13.28,3.19,12.74
2019-07-17-22,16.99,13.28,2.66,10.62
2019-07-17-23,14.87,12.21,2.66,6.9
2019-07-18-00,15.93,11.68,3.19,6.37
2019-07-18-01,15.4,10.62,3.19,5.84
2019-07-18-02,14.34,9.56,2.66,5.31
2019-07-18-03,16.46,8.5,4.78,5.31
2019-07-18-04,19.65,7.97,4.78,4.78
2019-07-18-05,18.58,7.97,4.25,6.37
2019-07-18-07,-999.0,-999.0,-999.0,-999.0
2019-07-18-08,17.52,10.09,3.72,7.97
2019-07-18-09,17.52,10.09,3.19,6.37
2019-07-18-10,16.99,9.03,3.72,6.37
2019-07-18-11,14.34,9.03,3.19,5.31
2019-07-18-12,11.68,9.56,3.19,5.31
2019-07-18-13,9.03,10.09,2.66,5.84
2019-07-18-14,7.97,9.56,4.25,9.56
2019-07-18-15,7.43,9.03,2.66,6.37
2019-07-18-16,7.97,10.62,2.12,5.84
2019-07-18-17,7.97,10.09,7.43,6.9
2019-07-18-18,9.03,11.15,8.5,6.9
2019-07-18-19,9.56,12.74,10.09,8.5
2019-07-18-20,10.62,14.87,11.15,9.56
2019-07-18-21,13.28,14.87,13.28,11.68
2019-07-18-22,14.87,13.81,15.4,10.62
2019-07-18-23,14.34,12.74,16.46,11.15
2019-07-19-00,14.34,12.74,19.65,9.56
2019-07-19-01,14.87,13.81,21.24,11.15
2019-07-19-02,15.4,14.34,18.58,11.68
2019-07-19-03,16.46,13.28,15.93,11.15
2019-07-19-04,17.52,11.15,13.28,10.62
2019-07-19-05,17.52,10.09,13.28,12.74
2019-07-19-06,16.46,11.15,13.28,13.28
2019-07-19-07,14.87,11.15,11.15,10.09
2019-07-19-08,14.87,11.15,9.56,7.97
2019-07-19-09,14.87,10.09,9.03,8.5
2019-07-19-10,15.4,10.09,6.37,7.97
2019-07-19-11,14.87,9.03,5.84,6.9
2019-07-19-12,12.74,8.5,5.31,6.9
2019-07-19-13,14.87,8.5,5.31,6.37
2019-07-19-14,14.34,7.97,3.72,7.97
2019-07-19-15,13.81,8.5,2.66,7.97
2019-07-19-16,13.81,9.56,4.25,10.09
2019-07-19-17,12.21,10.09,6.9,9.03
2019-07-19-18,16.46,10.09,7.43,11.15
2019-07-19-19,19.12,10.62,8.5,17.52
2019-07-19-20,18.58,11.15,10.09,21.24
2019-07-19-21,21.24,12.74,11.68,23.36
2019-07-19-22,20.18,12.74,13.81,25.49
2019-07-19-23,20.18,12.21,15.93,19.65
2019-07-20-00,20.71,12.74,14.87,22.83
2019-07-20-01,18.05,11.15,14.34,20.71
2019-07-20-02,15.4,10.62,11.68,21.24
2019-07-20-03,14.34,10.62,12.74,21.77
2019-07-20-04,13.28,11.15,10.09,15.4
2019-07-20-05,13.81,12.74,11.15,20.71
2019-07-20-06,14.87,14.34,13.28,21.77
2019-07-20-07,18.58,16.46,13.81,23.36
2019-07-20-08,20.18,16.46,11.15,21.77
2019-07-20-09,18.05,14.87,9.56,18.58
2019-07-20-10,16.46,13.81,7.43,12.21
2019-07-20-11,15.93,13.28,6.37,10.62
2019-07-20-12,16.46,13.81,5.84,10.09
2019-07-20-13,15.4,13.28,4.78,7.43
2019-07-20-14,15.93,13.81,4.25,3.72
2019-07-20-15,16.46,14.34,5.31,5.31
2019-07-20-16,18.05,18.05,4.78,13.81
2019-07-20-17,18.58,21.77,7.43,23.36
2019-07-20-18,17.52,27.08,9.56,22.83
2019-07-20-19,16.99,30.8,12.74,15.93
2019-07-20-20,16.46,31.86,16.46,21.24
2019-07-20-21,17.52,27.08,19.12,24.43
2019-07-20-22,15.4,25.49,20.18,22.83
2019-07-20-23,17.52,19.65,19.12,23.9
2019-07-21-00,20.18,16.46,20.71,22.83
2019-07-21-01,22.3,20.71,18.05,12.21
2019-07-21-02,22.83,20.18,18.58,10.62
2019-07-21-03,21.77,20.71,14.87,7.97
2019-07-21-04,20.71,22.83,13.28,10.09
2019-07-21-05,20.71,28.67,12.21,14.34
2019-07-21-06,18.05,31.33,12.74,14.87
2019-07-21-07,18.05,28.14,10.62,11.68
2019-07-21-08,16.46,24.43,10.62,13.81
2019-07-21-09,12.21,18.58,7.97,13.28
2019-07-21-10,11.15,13.81,5.84,9.03
2019-07-21-11,10.62,11.15,6.9,6.9
2019-07-21-12,9.56,9.56,6.37,7.97
2019-07-21-13,10.62,10.09,4.25,9.03
2019-07-21-14,10.09,10.62,4.25,5.31
2019-07-21-15,10.09,10.09,4.78,4.78
2019-07-21-16,8.5,11.68,5.31,6.9
2019-07-21-17,8.5,12.74,5.84,5.84
2019-07-21-18,8.5,13.81,6.37,6.37
2019-07-21-19,10.62,15.93,6.37,9.03
2019-07-21-20,11.68,15.93,4.78,10.09
2019-07-21-21,12.74,15.93,5.84,12.21
2019-07-21-22,13.81,16.46,7.43,14.87
2019-07-21-23,13.81,15.93,7.43,14.34
2019-07-22-00,14.87,16.46,9.56,13.81
2019-07-22-01,17.52,12.21,10.62,11.15
2019-07-22-02,17.52,11.15,10.62,9.56
2019-07-22-03,25.49,10.09,12.74,10.09
2019-07-22-04,28.67,10.62,10.62,13.81
2019-07-22-05,33.98,10.62,10.62,14.34
2019-07-22-06,31.86,12.21,11.15,15.93
2019-07-22-07,29.2,13.28,11.15,15.93
2019-07-22-08,27.61,13.81,11.68,17.52
2019-07-22-09,28.67,12.74,12.74,20.71
2019-07-22-10,29.2,13.28,12.21,19.12
2019-07-22-11,31.86,12.74,12.74,15.93
2019-07-22-12,31.33,11.15,8.5,13.28
2019-07-22-13,29.2,9.03,7.43,10.09
2019-07-22-14,29.2,9.56,5.31,5.31
2019-07-22-15,25.49,9.03,4.25,6.9
2019-07-22-16,20.71,10.09,4.25,6.9
2019-07-22-17,19.65,11.15,3.72,7.43
2019-07-22-18,19.12,12.21,3.72,7.43
2019-07-22-19,23.9,13.81,4.78,12.74
2019-07-22-20,22.3,14.34,7.43,18.58
2019-07-22-21,16.99,14.87,11.68,12.21
2019-07-22-22,12.21,15.4,12.21,9.56
2019-07-22-23,9.03,14.34,11.15,9.03
2019-07-23-00,8.5,12.21,11.68,11.15
2019-07-23-01,7.97,11.15,10.62,13.81
2019-07-23-02,8.5,11.15,10.62,15.93
2019-07-23-03,13.81,11.15,11.68,15.93
2019-07-23-04,12.21,11.15,12.74,13.28
2019-07-23-05,10.09,11.68,13.28,13.28
2019-07-23-06,9.56,13.81,13.28,13.81
2019-07-23-07,11.68,14.87,10.62,15.4
2019-07-23-08,11.68,15.4,10.09,16.99
2019-07-23-09,10.09,14.34,9.56,14.34
2019-07-23-10,7.97,13.28,8.5,11.15
2019-07-23-11,5.31,12.74,8.5,9.56
2019-07-23-12,4.78,11.15,5.31,6.37
2019-07-23-13,4.25,10.09,3.72,4.78
2019-07-23-14,5.31,10.62,3.19,4.25
2019-07-23-15,6.37,11.15,4.25,3.72
2019-07-23-16,6.37,12.21,4.78,6.37
2019-07-23-17,6.9,13.28,6.37,10.09
2019-07-23-18,7.43,15.93,8.5,10.62
2019-07-23-19,9.03,17.52,9.56,11.15
2019-07-23-20,9.03,18.05,9.03,23.36
