,北京,上海,福州,廈門
2019-05-01-00,28.5,4.58,26.47,9.16
2019-05-01-01,20.87,4.07,28.5,5.09
2019-05-01-02,16.8,3.56,30.54,4.07
2019-05-01-03,14.25,5.09,30.54,11.2
2019-05-01-04,9.67,4.07,31.05,21.38
2019-05-01-05,12.22,3.05,30.03,25.45
2019-05-01-06,12.72,3.56,27.49,27.49
2019-05-01-07,16.29,4.07,27.49,28.0
2019-05-01-08,21.89,9.67,24.94,28.0
2019-05-01-09,31.56,19.34,24.94,24.94
2019-05-01-10,36.14,35.12,24.94,24.43
2019-05-01-11,41.23,52.94,27.49,38.68
2019-05-01-12,46.83,68.21,30.54,40.72
2019-05-01-13,52.94,83.98,34.61,43.26
2019-05-01-14,55.99,79.4,40.72,44.79
2019-05-01-15,57.01,68.21,46.83,45.3
2019-05-01-16,58.54,69.73,49.37,45.3
2019-05-01-17,61.08,69.22,50.39,44.28
2019-05-01-18,59.55,71.77,50.39,41.74
2019-05-01-19,54.46,66.68,46.83,38.68
2019-05-01-20,49.88,55.48,44.79,38.68
2019-05-01-21,42.76,50.9,42.25,39.19
2019-05-01-22,34.61,39.19,40.72,37.67
2019-05-01-23,26.47,22.4,44.79,35.12
2019-05-02-00,22.4,10.18,44.79,33.08
2019-05-02-01,21.38,11.2,44.79,36.65
2019-05-02-02,14.76,10.18,46.83,38.68
2019-05-02-03,10.69,11.2,46.83,42.25
2019-05-02-04,10.18,13.74,45.81,50.9
2019-05-02-05,11.2,13.23,46.83,57.01
2019-05-02-06,10.69,12.72,46.83,60.57
2019-05-02-07,8.65,12.72,50.39,60.57
2019-05-02-08,14.76,19.85,58.54,58.03
2019-05-02-09,22.4,35.12,59.55,58.54
2019-05-02-10,28.5,51.41,65.66,56.5
2019-05-02-11,38.17,58.03,71.26,55.48
2019-05-02-12,47.85,64.13,71.26,58.54
2019-05-02-13,60.06,65.66,70.75,66.17
2019-05-02-14,70.75,64.13,72.28,66.17
2019-05-02-15,74.82,63.62,76.35,68.21
2019-05-02-16,77.37,63.12,72.79,64.13
2019-05-02-17,77.37,60.57,69.73,56.5
2019-05-02-18,76.86,57.01,68.72,50.39
2019-05-02-19,72.28,50.39,66.17,45.81
2019-05-02-20,66.17,41.74,60.57,46.83
2019-05-02-21,57.52,33.08,55.99,42.76
2019-05-02-22,49.37,21.38,57.01,42.76
2019-05-02-23,45.81,14.76,56.5,39.7
2019-05-03-00,40.72,9.67,52.94,39.7
2019-05-03-01,31.05,7.64,54.46,42.25
2019-05-03-02,23.92,8.14,51.41,49.37
2019-05-03-03,19.85,8.65,48.86,51.92
2019-05-03-04,14.25,9.67,44.28,53.95
2019-05-03-05,16.29,7.64,39.7,51.92
2019-05-03-06,10.18,7.64,37.67,46.32
2019-05-03-07,11.2,10.69,36.65,44.79
2019-05-03-08,14.25,21.89,37.16,42.76
2019-05-03-09,16.8,37.67,42.76,47.34
2019-05-03-10,22.9,46.83,51.41,52.94
2019-05-03-11,34.1,51.92,56.5,57.01
2019-05-03-12,51.41,59.04,59.55,57.01
2019-05-03-13,73.3,65.15,63.62,62.61
2019-05-03-14,87.55,68.72,63.62,72.79
2019-05-03-15,89.58,69.73,64.13,71.26
2019-05-03-16,91.62,69.73,65.15,69.22
2019-05-03-17,89.08,69.73,65.66,66.68
2019-05-03-18,84.49,70.75,63.12,61.59
2019-05-03-19,84.49,65.66,62.1,55.99
2019-05-03-20,79.4,50.39,58.03,51.41
2019-05-03-21,71.26,38.17,54.46,44.79
2019-05-03-22,65.15,30.54,48.36,40.21
2019-05-03-23,59.55,24.94,45.3,33.59
2019-05-04-00,55.99,24.43,40.72,35.63
2019-05-04-01,52.43,24.94,37.16,42.25
2019-05-04-02,48.86,18.32,33.08,39.19
2019-05-04-03,45.3,18.32,33.59,40.21
2019-05-04-04,38.68,21.89,32.58,41.23
2019-05-04-05,31.05,18.32,33.59,39.7
2019-05-04-06,24.94,20.36,35.63,21.89
2019-05-04-07,22.9,21.89,33.59,23.92
2019-05-04-08,26.47,39.19,33.59,29.52
2019-05-04-09,39.7,55.99,35.12,43.26
2019-05-04-10,52.43,61.59,43.26,52.43
2019-05-04-11,68.21,74.31,56.5,54.46
2019-05-04-12,79.91,85.0,69.22,55.99
2019-05-04-13,89.08,84.49,74.82,60.57
2019-05-04-14,95.69,80.93,75.84,64.13
2019-05-04-15,99.76,70.75,75.33,65.15
2019-05-04-16,103.33,69.73,75.84,64.64
2019-05-04-17,104.34,72.28,76.86,64.13
2019-05-04-18,101.29,72.28,75.84,60.57
2019-05-04-19,91.11,63.62,73.81,57.52
2019-05-04-20,72.28,55.48,75.84,52.94
2019-05-04-21,53.44,58.54,66.17,50.9
2019-05-04-22,54.46,55.48,54.97,53.44
2019-05-04-23,48.36,53.95,48.36,53.44
2019-05-05-00,39.7,56.5,46.32,50.9
2019-05-05-01,34.61,62.61,39.19,50.9
2019-05-05-02,31.05,66.68,41.74,56.5
2019-05-05-03,30.03,66.17,44.79,59.04
2019-05-05-04,33.08,65.15,40.72,57.52
2019-05-05-05,34.1,62.1,46.32,54.97
2019-05-05-06,35.63,58.03,45.3,42.76
2019-05-05-07,36.14,56.5,44.79,39.7
2019-05-05-08,36.65,58.54,40.72,35.63
2019-05-05-09,38.17,60.57,44.28,30.03
2019-05-05-10,41.74,63.62,52.94,29.01
2019-05-05-11,44.28,69.22,56.5,36.65
2019-05-05-12,46.83,74.31,61.59,48.36
2019-05-05-13,48.36,77.88,65.15,55.48
2019-05-05-14,49.37,79.4,64.13,57.01
2019-05-05-15,49.37,78.39,61.08,53.44
2019-05-05-16,49.37,76.35,55.99,54.46
2019-05-05-17,49.88,72.79,52.94,47.34
2019-05-05-18,48.86,68.72,47.85,36.65
2019-05-05-19,47.34,63.62,42.25,36.65
2019-05-05-20,44.79,60.06,43.77,35.12
2019-05-05-21,41.74,57.52,40.72,35.63
2019-05-05-22,37.67,49.37,31.05,36.14
2019-05-05-23,34.1,41.23,25.96,38.17
2019-05-06-00,31.05,36.65,22.9,43.77
2019-05-06-01,28.0,40.21,23.41,48.36
2019-05-06-02,18.83,42.76,24.43,51.41
2019-05-06-03,16.29,45.81,24.94,51.41
2019-05-06-04,17.31,47.85,25.45,48.36
2019-05-06-05,16.8,53.95,30.03,48.36
2019-05-06-06,15.78,67.7,32.58,47.34
2019-05-06-07,15.78,74.31,38.17,45.81
2019-05-06-08,22.4,50.9,46.83,41.23
2019-05-06-09,28.5,47.85,46.83,41.23
2019-05-06-10,36.14,47.85,43.26,40.21
2019-05-06-11,41.74,49.88,44.79,42.76
2019-05-06-12,46.32,51.92,50.9,45.81
2019-05-06-13,50.39,53.95,54.97,49.37
2019-05-06-14,52.43,54.97,60.57,48.36
2019-05-06-15,53.95,54.97,58.54,46.83
2019-05-06-16,56.5,54.97,58.03,52.94
2019-05-06-17,58.54,54.46,57.01,52.43
2019-05-06-18,55.48,52.43,57.01,47.85
2019-05-06-19,52.94,51.41,57.52,48.86
2019-05-06-20,50.9,49.88,51.92,43.26
2019-05-06-21,50.9,49.37,47.34,50.9
2019-05-06-22,44.28,49.37,39.19,48.86
2019-05-06-23,35.63,47.85,35.63,47.85
2019-05-07-00,28.0,45.81,34.1,48.36
2019-05-07-01,23.92,42.76,37.67,48.86
2019-05-07-02,15.78,42.25,37.16,50.39
2019-05-07-03,10.69,41.74,39.7,50.39
2019-05-07-04,12.22,38.17,38.68,50.9
2019-05-07-05,13.23,32.07,39.19,50.9
2019-05-07-06,13.74,28.5,39.7,49.88
2019-05-07-07,11.71,27.49,38.68,47.85
2019-05-07-08,13.74,40.21,39.19,44.79
2019-05-07-09,21.38,50.9,40.72,44.79
2019-05-07-10,33.59,53.95,46.32,46.83
2019-05-07-11,44.28,57.52,49.37,48.86
2019-05-07-12,50.9,60.57,53.95,51.92
2019-05-07-13,54.46,62.61,57.01,54.97
2019-05-07-14,57.52,63.62,56.5,56.5
2019-05-07-15,60.57,62.61,60.06,56.5
2019-05-07-16,64.13,62.61,62.1,54.46
2019-05-07-17,64.64,60.06,63.12,54.46
2019-05-07-18,66.17,56.5,60.06,50.39
2019-05-07-19,59.04,53.95,60.57,48.86
2019-05-07-20,53.44,53.95,59.04,45.81
2019-05-07-21,49.88,53.44,57.52,43.77
2019-05-07-22,50.39,53.44,58.03,41.74
2019-05-07-23,46.83,53.95,57.52,41.74
2019-05-08-00,43.26,50.39,60.06,42.25
2019-05-08-01,39.19,47.34,61.08,42.76
2019-05-08-02,34.61,48.36,60.57,51.41
2019-05-08-03,30.03,49.37,60.06,50.9
2019-05-08-04,24.43,52.43,58.03,48.86
2019-05-08-05,21.89,53.44,54.97,48.86
2019-05-08-06,19.34,49.88,52.43,45.81
2019-05-08-07,11.2,44.79,49.88,41.74
2019-05-08-08,11.2,42.76,42.25,35.63
2019-05-08-09,13.74,47.85,41.23,32.07
2019-05-08-10,24.94,51.41,43.77,33.08
2019-05-08-11,34.1,54.97,45.3,39.7
2019-05-08-12,39.7,61.08,49.88,31.56
2019-05-08-13,45.81,64.64,53.95,30.54
2019-05-08-14,49.37,63.62,53.44,37.16
2019-05-08-15,52.94,64.13,53.95,37.16
2019-05-08-16,56.5,63.12,54.97,34.1
2019-05-08-17,55.48,64.13,49.88,29.52
2019-05-08-18,50.39,64.13,41.23,25.45
2019-05-08-19,51.41,59.55,35.12,21.89
2019-05-08-20,50.39,54.46,31.05,15.78
2019-05-08-21,44.28,51.92,28.5,8.65
2019-05-08-22,34.61,49.37,27.49,11.2
2019-05-08-23,26.47,47.34,26.47,10.18
2019-05-09-00,19.85,44.28,25.45,6.11
2019-05-09-01,14.25,43.77,22.4,6.62
2019-05-09-02,12.22,39.7,17.82,8.65
2019-05-09-03,11.2,32.07,16.8,5.6
2019-05-09-04,13.74,31.05,11.2,2.04
2019-05-09-05,16.29,26.98,12.22,3.56
2019-05-09-06,14.76,22.4,8.14,9.16
2019-05-09-07,17.31,23.41,10.18,15.27
2019-05-09-08,23.92,32.07,13.74,13.23
2019-05-09-09,30.03,52.94,17.82,10.18
2019-05-09-10,39.19,75.84,25.45,14.25
2019-05-09-11,48.36,81.44,32.07,15.78
2019-05-09-12,57.01,94.67,37.16,19.85
2019-05-09-13,64.64,106.38,43.26,22.4
2019-05-09-14,68.72,113.0,38.68,26.47
2019-05-09-15,69.73,111.98,44.28,34.1
2019-05-09-16,70.75,93.66,52.94,39.7
2019-05-09-17,72.28,86.53,54.97,46.83
2019-05-09-18,74.31,79.91,52.43,45.81
2019-05-09-19,71.26,73.3,52.94,38.17
2019-05-09-20,62.61,74.82,50.39,34.61
2019-05-09-21,52.43,69.22,45.3,33.08
2019-05-09-22,44.79,63.12,39.7,30.54
2019-05-09-23,34.1,58.03,38.17,29.01
2019-05-10-00,29.52,58.54,39.7,28.0
2019-05-10-01,28.0,58.03,35.63,34.1
2019-05-10-02,24.43,54.97,34.61,34.1
2019-05-10-03,17.82,52.94,44.79,32.07
2019-05-10-04,15.78,52.94,43.77,33.08
2019-05-10-05,14.25,53.44,40.21,32.58
2019-05-10-06,12.72,48.36,34.1,20.87
2019-05-10-07,8.14,43.77,31.56,21.38
2019-05-10-08,9.67,43.77,33.59,27.49
2019-05-10-09,15.27,52.94,37.16,37.67
2019-05-10-10,24.43,67.7,43.77,44.79
2019-05-10-11,40.72,74.31,49.37,48.36
2019-05-10-12,65.66,86.02,58.54,57.01
2019-05-10-13,91.11,88.06,67.19,70.75
2019-05-10-14,100.27,96.2,74.31,81.95
2019-05-10-15,104.85,93.66,79.4,82.97
2019-05-10-16,102.31,78.9,75.33,80.93
2019-05-10-18,90.09,70.24,64.64,64.64
2019-05-10-19,88.06,65.66,64.13,62.1
2019-05-10-20,79.91,62.1,63.12,63.12
2019-05-10-21,69.22,61.59,61.08,64.64
2019-05-10-22,55.48,58.03,57.52,63.12
2019-05-10-23,50.39,55.99,52.94,64.13
2019-05-11-00,46.83,50.9,50.9,57.52
2019-05-11-01,43.77,46.32,45.3,55.48
2019-05-11-02,37.67,43.26,37.16,54.46
2019-05-11-03,28.0,40.72,35.63,45.3
2019-05-11-04,24.94,38.17,31.05,35.63
2019-05-11-05,20.36,36.65,28.0,29.52
2019-05-11-06,16.8,33.08,30.03,19.34
2019-05-11-07,19.85,32.07,33.08,13.74
2019-05-11-08,26.98,34.1,35.63,17.82
2019-05-11-09,38.17,48.86,43.77,24.43
2019-05-11-10,52.94,71.77,57.01,41.23
2019-05-11-11,67.7,90.6,69.73,54.97
2019-05-11-12,86.02,114.02,75.33,68.21
2019-05-11-13,101.29,126.74,79.4,79.91
2019-05-11-14,108.42,123.18,78.39,77.88
2019-05-11-15,109.44,118.6,71.26,71.26
2019-05-11-16,107.91,108.93,65.66,63.12
2019-05-11-17,108.93,99.76,67.19,60.06
2019-05-11-18,99.26,88.06,56.5,56.5
2019-05-11-19,96.71,80.93,52.43,50.9
2019-05-11-20,83.98,66.17,49.37,50.39
2019-05-11-21,71.77,59.04,42.25,48.86
2019-05-11-22,66.17,50.39,43.77,47.34
2019-05-11-23,57.52,43.26,31.56,45.3
2019-05-12-00,50.39,42.76,34.61,41.23
2019-05-12-01,51.41,43.77,32.07,39.7
2019-05-12-02,49.37,42.25,26.47,38.17
2019-05-12-03,48.86,39.19,24.43,32.07
2019-05-12-04,48.86,33.59,23.41,26.47
2019-05-12-05,44.28,27.49,26.47,16.29
2019-05-12-06,40.72,26.98,29.01,8.65
2019-05-12-07,42.25,30.54,26.98,9.67
2019-05-12-08,47.85,39.7,32.58,16.8
2019-05-12-09,51.92,52.94,43.26,28.5
2019-05-12-10,48.86,70.75,51.92,41.23
2019-05-12-11,44.28,86.53,64.13,57.52
2019-05-12-12,44.28,92.13,70.24,74.82
2019-05-12-13,41.23,92.64,77.88,81.44
2019-05-12-14,39.19,90.6,77.37,71.77
2019-05-12-15,47.85,87.04,67.7,60.57
2019-05-12-16,39.19,86.02,61.59,51.41
2019-05-12-17,33.59,82.97,53.44,46.32
2019-05-12-18,32.07,85.0,46.32,42.25
2019-05-12-19,28.5,74.31,43.26,44.28
2019-05-12-20,25.45,62.1,39.7,41.23
2019-05-12-21,33.59,54.46,37.67,36.65
2019-05-12-22,36.65,44.28,37.16,31.56
2019-05-12-23,34.61,39.19,33.08,30.54
2019-05-13-00,32.58,38.17,27.49,29.52
2019-05-13-01,30.54,39.19,31.05,23.41
2019-05-13-02,28.0,44.28,33.08,17.31
2019-05-13-03,28.5,45.3,32.07,9.67
2019-05-13-04,21.89,47.34,34.1,8.65
2019-05-13-05,20.36,43.26,25.45,8.14
2019-05-13-06,16.29,37.67,24.94,9.16
2019-05-13-07,17.31,30.54,24.43,13.74
2019-05-13-08,24.43,26.98,25.96,16.8
2019-05-13-09,29.01,33.59,28.0,29.01
2019-05-13-10,34.61,38.68,34.61,33.59
2019-05-13-11,40.21,42.76,40.21,40.72
2019-05-13-12,42.76,47.85,43.26,49.37
2019-05-13-13,45.81,52.94,52.94,61.59
2019-05-13-14,49.37,55.48,63.12,67.7
2019-05-13-15,51.92,50.39,65.15,60.06
2019-05-13-16,53.95,47.34,59.55,55.99
2019-05-13-17,53.95,51.92,52.43,43.77
2019-05-13-18,54.46,54.97,48.36,40.21
2019-05-13-19,53.95,54.46,43.77,34.61
2019-05-13-20,50.39,51.41,39.7,30.54
2019-05-13-21,43.26,55.48,35.63,22.4
2019-05-13-22,39.19,56.5,32.07,19.34
2019-05-13-23,34.61,57.01,29.01,16.29
2019-05-14-00,30.54,57.52,26.98,14.76
2019-05-14-01,24.94,60.06,24.94,13.23
2019-05-14-02,20.36,62.1,22.9,15.27
2019-05-14-03,18.32,60.06,19.34,15.27
2019-05-14-04,14.25,55.48,17.31,14.25
2019-05-14-05,11.2,45.3,15.78,15.78
2019-05-14-06,5.6,35.12,16.29,13.23
2019-05-14-07,6.62,30.54,19.34,14.25
2019-05-14-08,11.2,34.61,19.85,18.83
2019-05-14-09,21.38,43.26,20.87,24.43
2019-05-14-10,30.03,49.37,23.92,26.98
2019-05-14-11,37.16,51.92,28.5,42.25
2019-05-14-12,44.28,55.48,45.3,49.88
2019-05-14-13,52.43,57.52,54.97,48.36
2019-05-14-14,63.62,58.03,58.54,49.88
2019-05-14-15,80.93,55.99,61.08,41.74
2019-05-14-16,90.6,50.9,55.99,37.16
2019-05-14-17,96.71,45.3,51.41,29.52
2019-05-14-18,94.16,40.21,43.26,24.43
2019-05-14-19,85.51,34.61,42.76,19.85
2019-05-14-20,77.88,35.63,40.21,15.78
2019-05-14-21,64.64,37.16,37.16,12.72
2019-05-14-22,50.39,37.16,35.12,13.74
2019-05-14-23,38.68,33.08,35.12,10.69
2019-05-15-00,34.1,33.08,31.05,15.78
2019-05-15-01,38.17,38.17,29.52,22.9
2019-05-15-02,32.07,40.72,28.5,30.03
2019-05-15-03,31.56,37.67,26.47,32.58
2019-05-15-04,22.4,38.17,22.9,32.58
2019-05-15-05,17.82,39.19,24.43,34.1
2019-05-15-06,13.74,36.14,24.94,33.59
2019-05-15-07,14.25,31.56,24.94,31.05
2019-05-15-08,19.85,26.47,22.4,29.52
2019-05-15-09,29.52,23.41,25.96,30.03
2019-05-15-10,40.72,25.45,29.52,31.05
2019-05-15-11,52.94,28.0,33.08,35.63
2019-05-15-12,65.15,29.01,39.19,36.14
2019-05-15-13,78.39,29.01,45.81,47.85
2019-05-15-14,87.55,30.54,46.32,49.37
2019-05-15-15,98.24,32.07,45.3,49.37
2019-05-15-16,103.84,30.54,40.72,48.36
2019-05-15-17,106.89,28.0,34.1,48.36
2019-05-15-18,109.44,26.98,31.56,48.36
2019-05-15-19,109.44,24.43,28.0,43.26
2019-05-15-20,98.24,23.92,24.43,37.67
2019-05-15-21,86.02,25.45,19.85,29.52
2019-05-15-22,74.31,25.96,17.82,22.9
2019-05-15-23,59.04,25.96,16.8,18.83
2019-05-16-00,50.39,25.96,13.74,17.82
2019-05-16-01,40.72,23.92,9.16,12.22
2019-05-16-02,26.98,23.41,10.69,9.67
2019-05-16-03,22.9,23.41,11.2,8.65
2019-05-16-04,31.56,23.41,13.23,6.62
2019-05-16-05,35.12,26.47,12.22,7.13
2019-05-16-06,30.03,26.47,12.72,6.11
2019-05-16-07,32.07,23.41,11.71,7.13
2019-05-16-08,38.68,20.36,9.67,8.14
2019-05-16-09,50.39,19.34,7.64,10.69
2019-05-16-10,62.1,17.82,8.65,11.2
2019-05-16-11,76.86,17.82,7.13,11.2
2019-05-16-12,87.04,24.94,9.16,16.29
2019-05-16-13,96.71,30.03,9.67,18.83
2019-05-16-14,98.75,28.5,17.31,28.5
2019-05-16-15,93.15,21.89,21.38,33.59
2019-05-16-16,92.13,23.41,19.85,40.21
2019-05-16-17,86.53,19.34,17.82,30.54
2019-05-16-18,80.93,25.96,19.34,28.0
2019-05-16-19,80.42,30.54,15.78,18.32
2019-05-16-20,79.4,29.52,11.2,12.72
2019-05-16-21,69.73,23.92,11.71,16.29
2019-05-16-22,60.06,21.38,12.22,10.69
2019-05-16-23,53.44,18.32,14.76,13.23
2019-05-17-00,45.3,19.85,10.69,14.76
2019-05-17-01,39.19,22.9,12.22,14.25
2019-05-17-02,33.08,25.96,13.74,11.71
2019-05-17-03,28.0,25.96,11.71,8.65
2019-05-17-04,22.9,25.45,8.65,7.64
2019-05-17-05,18.83,25.45,9.67,8.14
2019-05-17-06,13.23,22.9,11.71,7.13
2019-05-17-07,12.72,20.87,13.74,8.14
2019-05-17-08,17.31,18.32,11.71,13.23
2019-05-17-09,27.49,20.87,15.78,20.87
2019-05-17-10,36.65,28.0,17.82,17.82
2019-05-17-11,49.88,32.58,17.31,24.94
2019-05-17-12,65.66,34.1,18.32,39.19
2019-05-17-13,81.44,34.1,19.34,47.34
2019-05-17-14,92.64,35.12,25.96,46.32
2019-05-17-15,100.27,35.12,25.96,35.12
2019-05-17-16,101.8,37.16,28.5,26.98
2019-05-17-17,95.18,34.1,29.52,20.87
2019-05-17-18,85.0,25.96,25.45,16.29
2019-05-17-19,76.35,16.29,18.83,13.74
2019-05-17-20,70.75,7.13,18.83,17.82
2019-05-17-21,62.61,3.05,12.72,24.43
2019-05-17-22,51.92,2.54,9.67,17.31
2019-05-17-23,51.92,2.54,12.72,5.6
2019-05-18-00,46.83,2.54,6.62,2.04
2019-05-18-01,42.76,3.05,7.64,3.56
2019-05-18-02,39.19,11.2,7.13,3.05
2019-05-18-03,35.12,9.16,5.09,3.05
2019-05-18-04,29.01,9.67,5.09,5.6
2019-05-18-05,23.92,7.13,5.09,5.09
2019-05-18-06,20.87,7.13,5.09,6.62
2019-05-18-07,17.82,9.16,7.64,7.13
2019-05-18-08,18.32,19.34,9.67,8.14
2019-05-18-09,19.34,29.01,15.27,10.18
2019-05-18-10,20.36,32.58,18.32,12.72
2019-05-18-11,18.32,33.08,24.94,16.29
2019-05-18-12,18.83,36.14,34.61,23.92
2019-05-18-13,20.36,37.16,48.36,35.63
2019-05-18-14,20.87,40.72,60.06,49.88
2019-05-18-15,23.92,45.3,72.79,44.28
2019-05-18-16,29.52,48.86,68.72,43.77
2019-05-18-17,33.08,47.34,58.03,37.67
2019-05-18-18,37.16,39.7,57.01,25.45
2019-05-18-19,39.7,32.07,52.94,21.38
2019-05-18-20,39.7,23.92,47.34,18.32
2019-05-18-21,44.28,21.38,39.19,10.69
2019-05-18-22,42.25,19.85,35.12,11.2
2019-05-18-23,41.74,19.85,29.52,10.69
2019-05-19-00,39.7,20.87,24.43,18.32
2019-05-19-01,35.63,20.36,27.49,15.27
2019-05-19-02,31.05,19.34,30.03,14.76
2019-05-19-03,26.47,19.85,28.5,13.23
2019-05-19-04,23.41,17.82,23.92,16.8
2019-05-19-05,23.41,17.82,24.43,14.76
2019-05-19-06,20.87,15.27,25.45,12.22
2019-05-19-07,17.31,9.67,27.49,11.2
2019-05-19-08,17.82,8.14,25.96,18.32
2019-05-19-09,20.87,10.69,26.98,19.85
2019-05-19-10,34.1,14.76,28.0,25.45
2019-05-19-11,43.26,20.87,33.08,37.67
2019-05-19-12,46.32,28.5,38.68,37.16
2019-05-19-13,45.81,36.65,44.79,42.25
2019-05-19-14,42.25,40.21,48.86,38.17
2019-05-19-15,38.68,37.16,50.9,37.67
2019-05-19-16,38.68,41.23,49.37,35.63
2019-05-19-17,39.7,42.76,41.74,32.58
2019-05-19-18,38.68,62.61,36.14,29.52
2019-05-19-19,38.17,40.21,31.56,22.9
2019-05-19-20,38.68,27.49,18.83,18.83
2019-05-19-21,38.17,29.01,12.22,15.27
2019-05-19-22,37.67,28.0,7.64,14.25
2019-05-19-23,37.16,24.94,6.11,11.2
2019-05-20-00,37.16,18.83,7.64,7.13
2019-05-20-01,36.14,12.22,6.11,6.62
2019-05-20-02,36.14,9.16,8.65,7.13
2019-05-20-03,36.14,9.67,9.16,4.58
2019-05-20-04,35.12,9.67,12.22,5.09
2019-05-20-05,34.61,10.18,13.74,4.07
2019-05-20-06,33.59,12.22,14.76,4.58
2019-05-20-07,33.59,39.19,14.76,4.07
2019-05-20-08,35.63,50.9,18.32,4.07
2019-05-20-09,36.14,43.77,18.83,5.6
2019-05-20-10,37.16,45.3,29.01,11.71
2019-05-20-11,39.19,51.41,41.74,20.36
2019-05-20-12,41.74,56.5,42.76,24.94
2019-05-20-13,43.77,60.06,41.74,30.54
2019-05-20-14,46.32,61.59,45.81,45.3
2019-05-20-15,47.34,61.59,50.39,42.76
2019-05-20-16,48.86,60.06,48.36,44.79
2019-05-20-17,50.39,55.99,45.81,46.83
2019-05-20-18,50.9,51.92,43.77,43.26
2019-05-20-19,48.36,48.86,47.34,44.79
2019-05-20-20,38.68,45.81,60.06,47.85
2019-05-20-21,24.43,42.76,54.97,46.32
2019-05-20-22,18.32,38.68,48.36,47.85
2019-05-20-23,14.25,32.58,47.34,45.81
2019-05-21-00,12.22,29.52,45.81,38.17
2019-05-21-01,13.74,22.9,42.25,41.23
2019-05-21-02,15.27,17.82,36.14,39.19
2019-05-21-03,10.18,13.74,33.08,40.72
2019-05-21-04,7.64,14.25,31.05,40.72
2019-05-21-05,9.16,11.2,32.07,44.28
2019-05-21-06,11.71,12.22,29.01,46.32
2019-05-21-07,12.22,17.31,27.49,44.28
2019-05-21-08,20.87,25.45,29.52,49.37
2019-05-21-09,32.58,36.14,31.56,53.95
2019-05-21-10,41.74,47.85,37.67,54.97
2019-05-21-11,46.83,62.61,44.28,57.52
2019-05-21-12,49.37,75.84,47.85,64.64
2019-05-21-13,51.41,86.53,51.41,69.22
2019-05-21-14,53.95,96.71,52.43,70.24
2019-05-21-15,54.97,105.36,50.39,73.3
2019-05-21-16,53.95,103.33,49.88,71.77
2019-05-21-17,55.48,101.8,50.9,70.75
2019-05-21-18,65.15,100.27,52.43,65.15
2019-05-21-19,65.15,90.09,46.83,59.04
2019-05-21-20,57.01,73.3,43.77,58.03
2019-05-21-21,43.77,60.57,39.19,58.54
2019-05-21-22,25.45,53.95,30.54,56.5
2019-05-21-23,21.38,64.13,24.43,49.88
2019-05-22-00,11.71,65.15,16.8,45.81
2019-05-22-01,11.71,57.01,13.74,48.36
2019-05-22-02,13.23,48.36,11.2,50.9
2019-05-22-03,11.2,41.23,11.71,51.92
2019-05-22-04,9.67,34.1,16.29,48.86
2019-05-22-05,9.16,23.41,14.25,48.36
2019-05-22-06,9.67,15.78,12.72,42.76
2019-05-22-07,7.64,18.32,9.67,39.19
2019-05-22-08,8.65,31.56,11.71,41.74
2019-05-22-09,11.2,56.5,12.22,43.77
2019-05-22-10,19.85,78.9,13.23,47.85
2019-05-22-11,26.47,88.57,12.22,57.52
2019-05-22-12,31.56,99.26,11.71,62.1
2019-05-22-13,49.88,102.82,14.76,55.48
2019-05-22-14,69.73,105.87,21.89,53.44
2019-05-22-15,79.91,109.94,24.94,49.37
2019-05-22-16,91.62,118.09,29.52,47.34
2019-05-22-17,93.66,120.63,35.12,53.44
2019-05-22-18,89.08,116.05,33.59,57.01
2019-05-22-19,80.42,112.49,26.98,57.01
2019-05-22-20,60.06,105.36,21.89,50.39
2019-05-22-21,35.63,101.29,17.82,48.86
2019-05-22-22,28.0,89.08,19.34,49.37
2019-05-22-23,24.43,84.49,19.85,42.76
2019-05-23-00,22.9,76.35,16.29,31.05
2019-05-23-01,28.5,69.22,15.78,26.98
2019-05-23-02,34.1,59.04,16.8,25.45
2019-05-23-03,33.08,47.85,12.72,32.07
2019-05-23-04,28.5,38.17,8.65,41.23
2019-05-23-05,29.01,30.54,7.64,45.3
2019-05-23-06,23.41,24.43,7.64,40.21
2019-05-23-07,28.5,26.98,6.62,40.21
2019-05-23-08,36.65,40.21,10.18,40.72
2019-05-23-09,48.36,68.21,18.32,35.12
2019-05-23-10,61.59,95.69,32.07,41.23
2019-05-23-11,81.95,109.94,52.94,41.74
2019-05-23-12,101.8,122.16,63.12,51.92
2019-05-23-13,117.07,129.8,70.75,54.97
2019-05-23-14,130.81,142.01,72.79,64.13
2019-05-23-15,138.96,153.72,68.72,70.24
2019-05-23-16,139.47,166.44,63.62,66.17
2019-05-23-17,138.45,151.68,61.08,60.57
2019-05-23-18,139.47,133.36,57.52,50.9
2019-05-23-19,135.9,117.07,51.92,45.81
2019-05-23-20,115.54,106.38,47.34,34.1
2019-05-23-21,90.09,108.42,44.28,18.83
2019-05-23-22,79.4,95.18,39.19,15.27
2019-05-23-23,64.13,89.08,31.56,14.25
2019-05-24-00,59.04,81.44,22.9,12.22
2019-05-24-01,48.36,70.24,18.83,7.64
2019-05-24-02,33.59,65.66,20.36,13.23
2019-05-24-03,33.08,57.52,18.83,20.36
2019-05-24-04,39.7,51.41,18.83,41.23
2019-05-24-05,31.56,44.28,18.83,42.25
2019-05-24-06,24.94,33.59,21.38,41.74
2019-05-24-07,16.29,36.14,24.43,34.61
