,北京,上海,福州,廈門
2019-01-24-05,50.0,119.0,48.0,43.0
2019-01-24-06,49.0,121.0,48.0,42.0
2019-01-24-07,53.0,123.0,49.0,44.0
2019-01-24-08,56.0,124.0,49.0,54.0
2019-01-24-09,59.0,125.0,48.0,58.0
2019-01-24-10,64.0,115.0,45.0,48.0
2019-01-24-11,66.0,96.0,45.0,41.0
2019-01-24-12,64.0,92.0,44.0,34.0
2019-01-24-13,63.0,87.0,47.0,33.0
2019-01-24-14,65.0,78.0,51.0,38.0
2019-01-24-15,63.0,77.0,47.0,40.0
2019-01-24-16,64.0,80.0,42.0,40.0
2019-01-24-17,57.0,78.0,45.0,40.0
2019-01-24-18,60.0,77.0,50.0,39.0
2019-01-24-19,62.0,70.0,56.0,40.0
2019-01-24-20,68.0,71.0,57.0,43.0
2019-01-24-21,70.0,71.0,56.0,43.0
2019-01-24-22,71.0,65.0,57.0,43.0
2019-01-24-23,66.0,58.0,56.0,40.0
2019-01-25-00,56.0,53.0,54.0,36.0
2019-01-25-01,40.0,48.0,52.0,34.0
2019-01-25-02,13.0,42.0,51.0,39.0
2019-01-25-03,7.0,37.0,52.0,45.0
2019-01-25-04,7.0,31.0,50.0,54.0
2019-01-25-05,5.0,29.0,50.0,58.0
2019-01-25-06,5.0,28.0,51.0,61.0
2019-01-25-07,7.0,26.0,50.0,62.0
2019-01-25-08,9.0,27.0,52.0,71.0
2019-01-25-09,10.0,26.0,52.0,78.0
2019-01-25-10,10.0,24.0,53.0,69.0
2019-01-25-11,9.0,22.0,50.0,56.0
2019-01-25-12,8.0,23.0,48.0,43.0
2019-01-25-13,9.0,25.0,46.0,37.0
2019-01-25-14,10.0,29.0,40.0,42.0
2019-01-25-15,8.0,31.0,35.0,43.0
2019-01-25-16,9.0,28.0,33.0,39.0
2019-01-25-17,9.0,24.0,30.0,36.0
2019-01-25-18,7.0,22.0,42.0,35.0
2019-01-25-19,11.0,24.0,53.0,40.0
2019-01-25-20,14.0,39.0,62.0,40.0
2019-01-25-21,15.0,46.0,68.0,41.0
2019-01-25-22,12.0,31.0,72.0,42.0
2019-01-25-23,11.0,19.0,74.0,45.0
2019-01-26-00,9.0,15.0,72.0,48.0
2019-01-26-01,14.0,15.0,70.0,44.0
2019-01-26-02,9.0,14.0,70.0,45.0
2019-01-26-03,7.0,13.0,65.0,46.0
2019-01-26-04,7.0,14.0,56.0,38.0
2019-01-26-05,6.0,16.0,50.0,39.0
2019-01-26-06,7.0,15.0,49.0,43.0
2019-01-26-07,7.0,13.0,47.0,49.0
2019-01-26-08,9.0,11.0,42.0,54.0
2019-01-26-09,9.0,10.0,44.0,53.0
2019-01-26-10,9.0,11.0,50.0,52.0
2019-01-26-11,10.0,12.0,55.0,50.0
2019-01-26-12,10.0,15.0,56.0,42.0
2019-01-26-13,14.0,17.0,54.0,39.0
2019-01-26-14,20.0,18.0,51.0,45.0
2019-01-26-15,23.0,16.0,49.0,46.0
2019-01-26-16,28.0,15.0,48.0,49.0
2019-01-26-17,29.0,15.0,49.0,48.0
2019-01-26-18,34.0,15.0,51.0,51.0
2019-01-26-19,39.0,14.0,52.0,46.0
2019-01-26-20,48.0,15.0,48.0,45.0
2019-01-26-21,55.0,14.0,40.0,44.0
2019-01-26-22,63.0,13.0,32.0,38.0
2019-01-26-23,66.0,13.0,27.0,34.0
2019-01-27-00,82.0,14.0,23.0,30.0
2019-01-27-01,84.0,14.0,21.0,25.0
2019-01-27-02,79.0,14.0,23.0,27.0
2019-01-27-03,74.0,13.0,21.0,29.0
2019-01-27-04,68.0,15.0,22.0,31.0
2019-01-27-05,59.0,15.0,21.0,38.0
2019-01-27-06,64.0,15.0,22.0,38.0
2019-01-27-07,65.0,16.0,24.0,36.0
2019-01-27-08,63.0,19.0,26.0,35.0
2019-01-27-09,64.0,20.0,26.0,30.0
2019-01-27-10,69.0,19.0,27.0,24.0
2019-01-27-11,72.0,18.0,27.0,18.0
2019-01-27-12,71.0,19.0,27.0,19.0
2019-01-27-13,76.0,18.0,25.0,20.0
2019-01-27-14,75.0,18.0,26.0,20.0
2019-01-27-15,64.0,14.0,22.0,20.0
2019-01-27-16,45.0,12.0,13.0,17.0
2019-01-27-17,30.0,14.0,12.0,16.0
2019-01-27-18,12.0,16.0,15.0,14.0
2019-01-27-19,10.0,21.0,16.0,14.0
2019-01-27-20,8.0,21.0,17.0,17.0
2019-01-27-21,8.0,24.0,20.0,31.0
2019-01-27-22,7.0,24.0,21.0,22.0
2019-01-27-23,6.0,24.0,23.0,14.0
2019-01-28-00,6.0,23.0,19.0,13.0
2019-01-28-01,6.0,23.0,17.0,14.0
2019-01-28-02,7.0,21.0,16.0,14.0
2019-01-28-03,5.0,21.0,15.0,15.0
2019-01-28-04,6.0,23.0,15.0,19.0
2019-01-28-05,7.0,25.0,15.0,22.0
2019-01-28-06,8.0,26.0,14.0,27.0
2019-01-28-07,7.0,29.0,16.0,31.0
2019-01-28-08,9.0,31.0,18.0,36.0
2019-01-28-09,8.0,33.0,21.0,38.0
2019-01-28-10,9.0,37.0,19.0,36.0
2019-01-28-11,8.0,44.0,17.0,25.0
2019-01-28-12,14.0,51.0,17.0,21.0
2019-01-28-13,22.0,61.0,15.0,19.0
2019-01-28-14,33.0,67.0,15.0,17.0
2019-01-28-15,35.0,72.0,16.0,17.0
2019-01-28-16,39.0,80.0,17.0,16.0
2019-01-28-17,47.0,77.0,15.0,12.0
2019-01-28-18,56.0,79.0,16.0,13.0
2019-01-28-19,61.0,82.0,19.0,16.0
2019-01-28-20,65.0,85.0,19.0,19.0
2019-01-28-21,81.0,79.0,18.0,22.0
2019-01-28-22,97.0,78.0,21.0,22.0
2019-01-28-23,103.0,88.0,21.0,21.0
2019-01-29-00,102.0,94.0,20.0,22.0
2019-01-29-01,97.0,97.0,20.0,20.0
2019-01-29-02,95.0,96.0,25.0,21.0
2019-01-29-03,92.0,92.0,25.0,25.0
2019-01-29-04,88.0,78.0,23.0,23.0
2019-01-29-05,86.0,63.0,24.0,26.0
2019-01-29-06,78.0,55.0,26.0,23.0
2019-01-29-07,73.0,50.0,21.0,22.0
2019-01-29-08,76.0,44.0,28.0,25.0
2019-01-29-09,77.0,39.0,22.0,29.0
2019-01-29-10,81.0,38.0,22.0,29.0
2019-01-29-11,93.0,36.0,19.0,21.0
2019-01-29-12,100.0,30.0,20.0,19.0
2019-01-29-13,106.0,27.0,23.0,17.0
2019-01-29-14,110.0,26.0,25.0,18.0
2019-01-29-15,118.0,26.0,21.0,18.0
2019-01-29-16,123.0,20.0,21.0,17.0
2019-01-29-17,126.0,18.0,22.0,17.0
2019-01-29-18,124.0,19.0,25.0,17.0
2019-01-29-19,130.0,18.0,29.0,19.0
2019-01-29-20,136.0,18.0,33.0,22.0
2019-01-29-21,135.0,16.0,41.0,23.0
2019-01-29-22,136.0,14.0,42.0,23.0
2019-01-29-23,137.0,14.0,42.0,27.0
2019-01-30-00,136.0,13.0,40.0,30.0
2019-01-30-01,131.0,13.0,36.0,32.0
2019-01-30-02,123.0,15.0,34.0,36.0
2019-01-30-03,112.0,15.0,31.0,37.0
2019-01-30-04,76.0,15.0,29.0,34.0
2019-01-30-05,31.0,16.0,29.0,38.0
2019-01-30-06,21.0,17.0,28.0,44.0
2019-01-30-07,14.0,16.0,28.0,49.0
2019-01-30-08,10.0,17.0,29.0,51.0
2019-01-30-09,10.0,19.0,29.0,52.0
2019-01-30-10,10.0,23.0,28.0,51.0
2019-01-30-11,12.0,24.0,27.0,44.0
2019-01-30-12,12.0,26.0,23.0,47.0
2019-01-30-13,15.0,32.0,18.0,39.0
2019-01-30-14,11.0,35.0,18.0,37.0
2019-01-30-15,10.0,35.0,19.0,36.0
2019-01-30-16,11.0,31.0,21.0,36.0
2019-01-30-17,11.0,30.0,22.0,34.0
2019-01-30-18,9.0,26.0,27.0,39.0
2019-01-30-19,9.0,27.0,31.0,33.0
2019-01-30-20,9.0,27.0,33.0,29.0
2019-01-30-21,7.0,31.0,35.0,29.0
2019-01-30-22,6.0,34.0,36.0,29.0
2019-01-30-23,6.0,34.0,39.0,31.0
2019-01-31-00,5.0,30.0,41.0,30.0
2019-01-31-01,6.0,23.0,39.0,34.0
2019-01-31-02,4.0,18.0,40.0,41.0
2019-01-31-03,5.0,14.0,38.0,48.0
2019-01-31-04,5.0,7.0,37.0,55.0
2019-01-31-05,7.0,5.0,37.0,62.0
2019-01-31-06,6.0,5.0,35.0,61.0
2019-01-31-07,9.0,6.0,34.0,57.0
2019-01-31-08,8.0,6.0,35.0,51.0
2019-01-31-09,7.0,4.0,35.0,41.0
2019-01-31-10,8.0,7.0,34.0,31.0
2019-01-31-11,7.0,6.0,33.0,28.0
2019-01-31-12,6.0,7.0,29.0,23.0
2019-01-31-13,6.0,7.0,12.0,13.0
2019-01-31-14,6.0,7.0,10.0,13.0
2019-01-31-15,7.0,9.0,10.0,13.0
2019-01-31-16,6.0,10.0,11.0,15.0
2019-01-31-17,8.0,13.0,13.0,19.0
2019-01-31-18,15.0,15.0,17.0,24.0
2019-01-31-19,21.0,18.0,23.0,32.0
2019-01-31-20,28.0,17.0,16.0,40.0
2019-01-31-21,33.0,20.0,11.0,53.0
2019-01-31-22,37.0,21.0,9.0,44.0
2019-01-31-23,40.0,23.0,9.0,21.0
2019-02-01-00,41.0,27.0,9.0,13.0
2019-02-01-01,43.0,33.0,10.0,12.0
2019-02-01-02,39.0,36.0,8.0,12.0
2019-02-01-03,34.0,36.0,8.0,11.0
2019-02-01-04,32.0,38.0,8.0,11.0
2019-02-01-05,28.0,37.0,8.0,11.0
2019-02-01-06,29.0,39.0,8.0,12.0
2019-02-01-07,28.0,38.0,7.0,12.0
2019-02-01-08,28.0,42.0,7.0,13.0
2019-02-01-09,34.0,48.0,8.0,12.0
2019-02-01-10,38.0,49.0,9.0,14.0
2019-02-01-11,35.0,51.0,10.0,17.0
2019-02-01-12,31.0,56.0,11.0,15.0
2019-02-01-13,31.0,63.0,12.0,16.0
2019-02-01-14,29.0,69.0,13.0,19.0
2019-02-01-15,36.0,72.0,14.0,19.0
2019-02-01-16,44.0,77.0,16.0,16.0
2019-02-01-17,48.0,79.0,16.0,15.0
2019-02-01-18,47.0,80.0,18.0,15.0
2019-02-01-19,52.0,80.0,20.0,18.0
2019-02-01-20,60.0,79.0,22.0,21.0
2019-02-01-21,62.0,82.0,23.0,22.0
2019-02-01-22,66.0,85.0,22.0,24.0
2019-02-01-23,67.0,90.0,22.0,23.0
2019-02-02-00,68.0,89.0,21.0,25.0
2019-02-02-01,66.0,88.0,25.0,23.0
2019-02-02-02,68.0,85.0,28.0,25.0
2019-02-02-03,70.0,78.0,26.0,24.0
2019-02-02-04,71.0,72.0,24.0,23.0
2019-02-02-05,66.0,66.0,24.0,23.0
2019-02-02-06,66.0,61.0,24.0,21.0
2019-02-02-07,67.0,57.0,26.0,23.0
2019-02-02-08,74.0,56.0,27.0,24.0
2019-02-02-09,79.0,57.0,29.0,25.0
2019-02-02-10,89.0,56.0,31.0,26.0
2019-02-02-11,99.0,53.0,32.0,26.0
2019-02-02-12,112.0,50.0,33.0,27.0
2019-02-02-13,122.0,49.0,32.0,26.0
2019-02-02-14,129.0,44.0,32.0,30.0
2019-02-02-15,135.0,42.0,29.0,30.0
2019-02-02-16,142.0,41.0,31.0,32.0
2019-02-02-17,138.0,38.0,31.0,33.0
2019-02-02-18,137.0,37.0,33.0,36.0
2019-02-02-19,143.0,39.0,36.0,40.0
2019-02-02-20,146.0,35.0,37.0,45.0
2019-02-02-21,144.0,34.0,38.0,50.0
2019-02-02-22,146.0,31.0,43.0,54.0
2019-02-02-23,145.0,31.0,46.0,58.0
2019-02-03-00,146.0,30.0,46.0,62.0
2019-02-03-01,150.0,29.0,45.0,59.0
2019-02-03-02,136.0,29.0,44.0,56.0
2019-02-03-03,92.0,26.0,46.0,52.0
2019-02-03-04,58.0,23.0,48.0,45.0
2019-02-03-05,45.0,25.0,49.0,44.0
2019-02-03-06,34.0,32.0,49.0,41.0
2019-02-03-07,23.0,43.0,51.0,40.0
2019-02-03-08,12.0,58.0,52.0,40.0
2019-02-03-09,11.0,72.0,56.0,38.0
2019-02-03-10,13.0,81.0,59.0,35.0
2019-02-03-11,19.0,80.0,62.0,37.0
2019-02-03-12,31.0,71.0,64.0,34.0
2019-02-03-13,42.0,60.0,65.0,34.0
2019-02-03-14,41.0,63.0,72.0,30.0
2019-02-03-15,43.0,64.0,74.0,24.0
2019-02-03-16,40.0,68.0,76.0,22.0
2019-02-03-17,32.0,78.0,81.0,22.0
2019-02-03-18,25.0,91.0,89.0,21.0
2019-02-03-19,22.0,99.0,93.0,21.0
2019-02-03-20,21.0,96.0,100.0,22.0
2019-02-03-21,19.0,103.0,105.0,23.0
2019-02-03-23,15.0,119.0,108.0,25.0
2019-02-04-00,14.0,128.0,105.0,27.0
2019-02-04-01,13.0,141.0,95.0,25.0
2019-02-04-02,11.0,153.0,87.0,26.0
2019-02-04-03,13.0,159.0,70.0,27.0
2019-02-04-04,16.0,162.0,41.0,22.0
2019-02-04-05,17.0,156.0,36.0,21.0
2019-02-04-06,27.0,148.0,34.0,28.0
2019-02-04-07,40.0,133.0,30.0,15.0
2019-02-04-08,40.0,123.0,27.0,19.0
2019-02-04-09,44.0,118.0,26.0,22.0
2019-02-04-10,42.0,104.0,28.0,23.0
2019-02-04-11,44.0,77.0,31.0,21.0
2019-02-04-12,43.0,54.0,37.0,23.0
2019-02-04-13,43.0,40.0,43.0,21.0
2019-02-04-14,45.0,32.0,42.0,27.0
2019-02-04-15,43.0,28.0,41.0,27.0
2019-02-04-16,48.0,26.0,40.0,26.0
2019-02-04-17,50.0,25.0,42.0,22.0
2019-02-04-18,56.0,27.0,45.0,25.0
2019-02-04-19,58.0,27.0,50.0,24.0
2019-02-04-20,71.0,26.0,58.0,29.0
2019-02-04-21,75.0,25.0,70.0,39.0
2019-02-04-22,82.0,21.0,75.0,56.0
2019-02-04-23,91.0,18.0,78.0,70.0
2019-02-05-00,94.0,16.0,77.0,76.0
2019-02-05-01,106.0,17.0,108.0,75.0
2019-02-05-02,132.0,16.0,118.0,88.0
2019-02-05-03,177.0,18.0,116.0,103.0
2019-02-05-04,171.0,18.0,101.0,107.0
2019-02-05-05,159.0,17.0,90.0,106.0
2019-02-05-06,138.0,17.0,99.0,103.0
2019-02-05-07,124.0,16.0,98.0,109.0
2019-02-05-08,109.0,17.0,108.0,128.0
2019-02-05-09,77.0,19.0,97.0,155.0
2019-02-05-10,64.0,20.0,86.0,142.0
2019-02-05-11,68.0,19.0,80.0,119.0
2019-02-05-12,86.0,20.0,75.0,102.0
2019-02-05-13,104.0,20.0,64.0,99.0
2019-02-05-14,101.0,18.0,54.0,106.0
2019-02-05-15,96.0,18.0,53.0,101.0
2019-02-05-16,90.0,19.0,47.0,83.0
2019-02-05-17,81.0,19.0,47.0,58.0
2019-02-05-18,75.0,19.0,48.0,64.0
2019-02-05-19,68.0,18.0,52.0,70.0
2019-02-05-20,63.0,20.0,62.0,67.0
2019-02-05-21,65.0,19.0,75.0,77.0
2019-02-05-22,67.0,20.0,82.0,106.0
2019-02-05-23,67.0,23.0,85.0,88.0
2019-02-06-00,71.0,25.0,84.0,75.0
2019-02-06-01,73.0,26.0,83.0,72.0
2019-02-06-02,73.0,28.0,81.0,89.0
2019-02-06-03,75.0,29.0,73.0,101.0
2019-02-06-04,71.0,35.0,65.0,96.0
2019-02-06-05,70.0,40.0,60.0,98.0
2019-02-06-06,69.0,47.0,52.0,98.0
2019-02-06-07,64.0,53.0,41.0,91.0
2019-02-06-08,58.0,53.0,36.0,89.0
2019-02-06-09,49.0,63.0,35.0,94.0
2019-02-06-10,49.0,78.0,33.0,89.0
2019-02-06-11,49.0,74.0,31.0,83.0
2019-02-06-12,51.0,55.0,33.0,73.0
2019-02-06-13,54.0,49.0,35.0,65.0
2019-02-06-14,56.0,44.0,37.0,54.0
2019-02-06-15,59.0,36.0,38.0,59.0
2019-02-06-16,63.0,32.0,37.0,71.0
2019-02-06-17,65.0,31.0,41.0,62.0
2019-02-06-18,67.0,36.0,44.0,57.0
2019-02-06-19,65.0,41.0,48.0,59.0
2019-02-06-20,52.0,45.0,54.0,59.0
2019-02-06-21,12.0,44.0,58.0,60.0
2019-02-06-22,8.0,43.0,59.0,56.0
2019-02-06-23,8.0,38.0,59.0,62.0
2019-02-07-00,6.0,34.0,61.0,72.0
2019-02-07-01,7.0,29.0,64.0,77.0
2019-02-07-02,6.0,19.0,65.0,83.0
2019-02-07-03,4.0,14.0,64.0,80.0
2019-02-07-04,4.0,16.0,63.0,84.0
2019-02-07-05,6.0,17.0,62.0,85.0
2019-02-07-06,6.0,30.0,61.0,78.0
2019-02-07-07,5.0,22.0,60.0,78.0
2019-02-07-08,6.0,14.0,64.0,78.0
2019-02-07-09,6.0,21.0,66.0,80.0
2019-02-07-10,5.0,27.0,65.0,71.0
2019-02-07-11,7.0,36.0,60.0,52.0
2019-02-07-12,7.0,41.0,54.0,42.0
2019-02-07-13,8.0,41.0,48.0,43.0
2019-02-07-14,11.0,37.0,39.0,36.0
2019-02-07-15,9.0,32.0,31.0,24.0
2019-02-07-16,10.0,32.0,30.0,20.0
2019-02-07-17,8.0,31.0,33.0,17.0
2019-02-07-18,11.0,29.0,32.0,18.0
2019-02-07-19,11.0,24.0,36.0,20.0
2019-02-07-20,12.0,21.0,21.0,20.0
2019-02-07-21,14.0,18.0,13.0,23.0
2019-02-07-22,13.0,13.0,7.0,23.0
2019-02-07-23,14.0,11.0,6.0,29.0
2019-02-08-00,14.0,12.0,4.0,24.0
2019-02-08-01,14.0,10.0,3.0,18.0
2019-02-08-02,13.0,9.0,4.0,13.0
2019-02-08-03,12.0,9.0,5.0,9.0
2019-02-08-04,10.0,7.0,5.0,7.0
2019-02-08-05,6.0,8.0,5.0,7.0
2019-02-08-06,-999.0,-999.0,-999.0,-999.0
2019-02-08-07,6.0,6.0,5.0,8.0
2019-02-08-08,6.0,6.0,5.0,10.0
2019-02-08-09,6.0,4.0,5.0,9.0
2019-02-08-10,6.0,7.0,6.0,13.0
2019-02-08-11,11.0,7.0,6.0,12.0
2019-02-08-12,19.0,10.0,5.0,12.0
2019-02-08-13,30.0,12.0,6.0,9.0
2019-02-08-14,43.0,14.0,5.0,14.0
2019-02-08-15,51.0,15.0,6.0,13.0
2019-02-08-16,47.0,13.0,5.0,13.0
2019-02-08-17,47.0,14.0,7.0,11.0
2019-02-08-18,48.0,12.0,8.0,13.0
2019-02-08-19,48.0,11.0,7.0,16.0
2019-02-08-20,48.0,13.0,8.0,15.0
2019-02-08-21,50.0,13.0,8.0,14.0
2019-02-08-22,41.0,14.0,9.0,13.0
2019-02-08-23,14.0,12.0,9.0,12.0
2019-02-09-00,7.0,11.0,9.0,13.0
2019-02-09-01,4.0,9.0,9.0,14.0
2019-02-09-02,5.0,6.0,9.0,16.0
2019-02-09-03,5.0,5.0,9.0,16.0
2019-02-09-04,4.0,5.0,10.0,16.0
2019-02-09-05,7.0,5.0,11.0,16.0
2019-02-09-06,5.0,4.0,11.0,14.0
2019-02-09-07,5.0,3.0,12.0,15.0
2019-02-09-08,6.0,5.0,12.0,14.0
2019-02-09-09,7.0,4.0,12.0,14.0
2019-02-09-10,7.0,6.0,13.0,14.0
2019-02-09-11,7.0,6.0,9.0,16.0
2019-02-09-12,6.0,6.0,5.0,19.0
2019-02-09-13,5.0,8.0,3.0,15.0
2019-02-09-14,7.0,8.0,2.0,16.0
2019-02-09-15,8.0,9.0,2.0,11.0
2019-02-09-16,7.0,12.0,2.0,9.0
2019-02-09-17,8.0,15.0,2.0,7.0
2019-02-09-18,6.0,15.0,2.0,8.0
2019-02-09-19,10.0,16.0,2.0,6.0
2019-02-09-20,13.0,19.0,3.0,7.0
2019-02-09-21,17.0,24.0,3.0,6.0
2019-02-09-22,23.0,28.0,3.0,5.0
2019-02-09-23,23.0,26.0,3.0,6.0
2019-02-10-00,24.0,25.0,2.0,4.0
2019-02-10-01,21.0,23.0,2.0,4.0
2019-02-10-02,17.0,23.0,2.0,5.0
2019-02-10-03,14.0,22.0,2.0,4.0
2019-02-10-04,9.0,21.0,2.0,10.0
2019-02-10-05,9.0,19.0,2.0,15.0
2019-02-10-06,8.0,18.0,2.0,4.0
2019-02-10-07,8.0,19.0,2.0,4.0
2019-02-10-08,8.0,15.0,2.0,3.0
2019-02-10-09,7.0,15.0,2.0,3.0
2019-02-10-10,10.0,14.0,2.0,3.0
2019-02-10-11,10.0,14.0,3.0,3.0
2019-02-10-12,9.0,14.0,4.0,4.0
2019-02-10-13,11.0,11.0,6.0,5.0
2019-02-10-14,12.0,12.0,7.0,8.0
2019-02-10-15,20.0,11.0,8.0,8.0
2019-02-10-16,23.0,11.0,9.0,10.0
2019-02-10-17,40.0,12.0,11.0,11.0
2019-02-10-18,53.0,12.0,13.0,12.0
2019-02-10-19,65.0,12.0,15.0,15.0
2019-02-10-20,64.0,12.0,16.0,18.0
2019-02-10-21,64.0,12.0,18.0,19.0
2019-02-10-22,60.0,12.0,19.0,24.0
2019-02-10-23,61.0,14.0,22.0,24.0
2019-02-11-00,62.0,14.0,21.0,21.0
2019-02-11-01,57.0,11.0,21.0,19.0
2019-02-11-02,60.0,11.0,22.0,16.0
2019-02-11-03,59.0,11.0,22.0,20.0
2019-02-11-04,57.0,12.0,18.0,22.0
2019-02-11-05,56.0,13.0,15.0,24.0
2019-02-11-06,55.0,13.0,9.0,28.0
2019-02-11-07,56.0,13.0,6.0,26.0
2019-02-11-08,57.0,15.0,5.0,24.0
2019-02-11-09,53.0,15.0,5.0,21.0
2019-02-11-10,55.0,16.0,5.0,15.0
2019-02-11-11,52.0,18.0,6.0,12.0
2019-02-11-12,42.0,22.0,4.0,12.0
2019-02-11-13,21.0,27.0,4.0,12.0
2019-02-11-14,14.0,29.0,3.0,14.0
2019-02-11-15,15.0,31.0,4.0,13.0
2019-02-11-16,13.0,32.0,4.0,10.0
2019-02-11-17,12.0,33.0,4.0,9.0
2019-02-11-18,14.0,36.0,5.0,7.0
2019-02-11-19,21.0,40.0,5.0,8.0
2019-02-11-20,23.0,47.0,5.0,7.0
2019-02-11-21,22.0,55.0,4.0,8.0
2019-02-11-22,15.0,56.0,4.0,8.0
2019-02-11-23,8.0,52.0,4.0,8.0
2019-02-12-00,7.0,45.0,3.0,9.0
2019-02-12-01,7.0,42.0,3.0,7.0
2019-02-12-02,8.0,40.0,3.0,8.0
2019-02-12-03,9.0,37.0,4.0,8.0
2019-02-12-04,10.0,29.0,5.0,8.0
2019-02-12-05,10.0,24.0,4.0,7.0
2019-02-12-06,8.0,21.0,5.0,8.0
2019-02-12-07,18.0,19.0,5.0,7.0
2019-02-12-08,29.0,19.0,5.0,7.0
2019-02-12-09,34.0,16.0,6.0,7.0
2019-02-12-10,35.0,13.0,5.0,6.0
2019-02-12-11,33.0,13.0,6.0,6.0
2019-02-12-12,36.0,14.0,6.0,6.0
2019-02-12-13,37.0,14.0,6.0,9.0
2019-02-12-14,39.0,16.0,8.0,9.0
2019-02-12-15,39.0,16.0,7.0,9.0
2019-02-12-16,39.0,16.0,8.0,10.0
2019-02-12-17,40.0,18.0,10.0,11.0
2019-02-12-18,39.0,17.0,12.0,11.0
2019-02-12-19,41.0,17.0,14.0,12.0
2019-02-12-20,43.0,17.0,17.0,14.0
2019-02-12-21,45.0,15.0,23.0,11.0
2019-02-12-22,42.0,13.0,22.0,11.0
2019-02-12-23,41.0,11.0,20.0,13.0
2019-02-13-00,42.0,12.0,23.0,13.0
2019-02-13-01,45.0,11.0,25.0,17.0
2019-02-13-02,46.0,9.0,25.0,20.0
2019-02-13-03,51.0,10.0,26.0,26.0
2019-02-13-04,54.0,9.0,24.0,28.0
2019-02-13-05,48.0,10.0,23.0,31.0
2019-02-13-06,40.0,11.0,25.0,32.0
2019-02-13-07,30.0,11.0,20.0,34.0
2019-02-13-08,20.0,14.0,22.0,38.0
2019-02-13-09,13.0,19.0,24.0,41.0
2019-02-13-10,10.0,23.0,25.0,44.0
2019-02-13-11,9.0,26.0,19.0,50.0
2019-02-13-12,10.0,27.0,8.0,40.0
2019-02-13-13,7.0,25.0,8.0,28.0
2019-02-13-14,8.0,28.0,7.0,28.0
2019-02-13-15,8.0,28.0,6.0,16.0
2019-02-13-16,9.0,32.0,6.0,9.0
2019-02-13-17,7.0,33.0,6.0,7.0
2019-02-13-18,11.0,32.0,7.0,6.0
2019-02-13-19,11.0,34.0,9.0,5.0
2019-02-13-20,14.0,34.0,10.0,6.0
2019-02-13-21,13.0,36.0,13.0,10.0
2019-02-13-22,17.0,32.0,14.0,9.0
2019-02-13-23,31.0,27.0,13.0,6.0
2019-02-14-00,52.0,27.0,13.0,5.0
2019-02-14-01,60.0,21.0,13.0,8.0
2019-02-14-02,69.0,17.0,17.0,9.0
2019-02-14-03,65.0,17.0,14.0,8.0
2019-02-14-04,63.0,18.0,13.0,10.0
2019-02-14-05,65.0,19.0,13.0,10.0
2019-02-14-06,63.0,21.0,14.0,11.0
2019-02-14-07,62.0,23.0,16.0,14.0
2019-02-14-08,61.0,29.0,17.0,16.0
2019-02-14-09,59.0,30.0,16.0,16.0
2019-02-14-10,55.0,28.0,15.0,14.0
2019-02-14-11,49.0,29.0,19.0,14.0
2019-02-14-12,42.0,32.0,19.0,18.0
2019-02-14-13,38.0,35.0,16.0,17.0
2019-02-14-14,40.0,30.0,13.0,18.0
2019-02-14-15,44.0,26.0,11.0,19.0
2019-02-14-16,39.0,25.0,11.0,20.0
2019-02-14-17,40.0,24.0,10.0,19.0
2019-02-14-18,41.0,23.0,11.0,14.0
2019-02-14-19,43.0,24.0,9.0,15.0
2019-02-14-20,43.0,25.0,10.0,15.0
2019-02-14-21,47.0,24.0,13.0,12.0
2019-02-14-22,48.0,25.0,16.0,13.0
2019-02-14-23,52.0,24.0,19.0,13.0
2019-02-15-00,57.0,24.0,21.0,12.0
2019-02-15-01,52.0,24.0,23.0,17.0
2019-02-15-02,19.0,19.0,24.0,18.0
2019-02-15-03,8.0,16.0,26.0,18.0
2019-02-15-04,8.0,14.0,28.0,19.0
2019-02-15-05,4.0,11.0,31.0,19.0
2019-02-15-06,4.0,10.0,29.0,21.0
2019-02-15-07,4.0,9.0,30.0,28.0
2019-02-15-08,4.0,11.0,31.0,26.0
2019-02-15-09,5.0,9.0,26.0,27.0
2019-02-15-10,4.0,10.0,22.0,24.0
2019-02-15-11,6.0,13.0,15.0,19.0
2019-02-15-12,6.0,12.0,9.0,18.0
2019-02-15-13,7.0,12.0,9.0,23.0
2019-02-15-14,5.0,12.0,8.0,22.0
2019-02-15-15,6.0,9.0,8.0,20.0
2019-02-15-16,7.0,7.0,9.0,16.0
2019-02-15-17,6.0,8.0,12.0,11.0
2019-02-15-18,6.0,14.0,17.0,9.0
2019-02-15-19,7.0,18.0,20.0,8.0
2019-02-15-20,8.0,20.0,23.0,11.0
2019-02-15-21,8.0,23.0,28.0,14.0
2019-02-15-22,7.0,23.0,32.0,17.0
2019-02-15-23,9.0,23.0,27.0,20.0
2019-02-16-00,8.0,27.0,17.0,21.0
2019-02-16-01,7.0,29.0,10.0,25.0
2019-02-16-02,6.0,33.0,7.0,36.0
2019-02-16-03,6.0,35.0,6.0,37.0
2019-02-16-04,6.0,52.0,4.0,41.0
2019-02-16-05,6.0,67.0,5.0,43.0
2019-02-16-06,6.0,69.0,4.0,37.0
2019-02-16-07,6.0,62.0,4.0,21.0
2019-02-16-08,8.0,41.0,3.0,15.0
2019-02-16-09,7.0,37.0,3.0,12.0
2019-02-16-10,8.0,45.0,3.0,10.0
2019-02-16-11,8.0,49.0,4.0,10.0
2019-02-16-12,6.0,46.0,4.0,11.0
