測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2019,47209080,209,OX  ,PPB   ,12,17,  10,  15,  25,  20,  17,  14,   8,   8,   7,   9,  20,  25,  28,  29,  34,  30,  25,  20,  16,  16,  16,  15,  16,  14
2019,47209080,209,OX  ,PPB   ,12,18,  10,9999,  10,  10,  11,  12,  10,  10,  14,  12,  33,  42,  44,  43,  41,  40,  39,  39,  43,  43,  42,  42,  40,  42
2019,47209080,209,OX  ,PPB   ,12,19,  43,  44,  44,  42,  39,  40,  41,  39,  38,  40,  39,  40,  42,9999,  40,  41,  40,  38,  37,  34,  33,  35,  35,  35
2019,47209080,209,OX  ,PPB   ,12,20,  36,  38,  38,  40,  40,  41,  40,  39,  39,  38,  35,  35,  33,  31,  32,  32,  32,  30,  35,  38,  36,  38,  39,  38
2019,47209080,209,OX  ,PPB   ,12,21,  38,  39,  37,  40,  40,  37,  35,  35,  35,  33,  34,  33,  32,  32,  30,  28,  26,  18,   9,  14,  23,  16,  20,  28
2019,47209080,209,OX  ,PPB   ,12,22,  26,  25,  20,  18,  14,  15,  15,  18,  19,  23,  24,  26,  31,  36,  36,  37,  36,  39,  40,  36,  31,  36,  37,  36
2019,47209080,209,OX  ,PPB   ,12,23,  37,  37,  36,  36,  37,  38,  38,  36,  36,  39,  40,  41,  41,  42,  43,  44,  43,  41,  42,  42,  42,  41,  40,  39
2019,47209080,209,OX  ,PPB   ,12,24,  38,  33,  36,  33,  30,  22,  21,  16,  22,  29,  37,  41,  41,  41,  41,  40,  39,  39,  40,  41,  42,  42,  42,  42
2019,47209080,209,OX  ,PPB   ,12,25,9999,9999,  42,  41,  40,  39,  38,  34,  33,  33,  37,  40,  41,  41,  44,  44,  39,  35,  28,  19,  24,  23,  23,  22
2019,47209080,209,OX  ,PPB   ,12,26,  19,  25,  20,  13,  11,  11,  11,   9,  15,  32,  35,  35,  35,  36,  38,  38,  38,  38,  37,  35,  38,  42,  43,  43
2019,47209080,209,OX  ,PPB   ,12,27,  41,  41,  42,  44,  44,  42,  41,  38,  36,  38,  39,  40,  41,  42,  41,  39,  40,  39,  40,  41,  40,  39,  39,  39
2019,47209080,209,OX  ,PPB   ,12,28,  39,  40,  37,  37,  38,  39,  38,  36,  35,  35,  36,  38,  40,  40,  40,  40,  38,  34,  35,  31,  28,  26,  24,  30
2019,47209080,209,OX  ,PPB   ,12,29,  27,  31,  32,  28,  30,  26,  25,  28,  28,  29,  37,  39,  39,  37,  37,  37,  37,  37,  38,  39,  39,  39,  39,  36
2019,47209080,209,OX  ,PPB   ,12,30,  37,  35,  28,  24,  27,  32,  30,  21,  17,  22,  21,  24,  29,  32,  28,  27,  26,  30,  36,  36,  35,  28,  20,  18
2019,47209080,209,OX  ,PPB   ,12,31,  22,  28,  30,  38,  40,  42,  42,  42,  39,  39,  39,  39,  40,  39,  39,  39,  39,  39,  38,  39,  40,  40,  39,  40
2019,47209080,209,OX  ,PPB   , 1, 1,9999,9999,  41,  40,  41,  42,  40,  40,  42,  42,  42,  42,  42,  41,  41,  41,  41,  41,  41,  40,  40,  39,  39,  38
2019,47209080,209,OX  ,PPB   , 1, 2,  38,  35,  30,  27,  25,  31,  38,  36,  36,  36,  37,  41,  41,  40,  39,  39,  40,  38,  31,  29,  24,  24,  22,  22
2019,47209080,209,OX  ,PPB   , 1, 3,  23,  22,  16,  15,  18,  19,  19,  16,  19,  27,  38,  41,  42,  42,  42,  42,  42,  39,  32,  25,  23,  28,  24,  23
2019,47209080,209,OX  ,PPB   , 1, 4,  23,  22,  21,  18,  17,  20,  12,   8,  12,  18,  36,  42,  43,  43,  42,  43,  42,  39,  38,  40,  41,  41,  41,  41
2019,47209080,209,OX  ,PPB   , 1, 5,  42,  39,  38,  34,  28,  40,  40,  39,  37,  42,  45,  45,  45,  45,  46,  46,  46,  42,  42,  42,  37,  31,  36,  35
2019,47209080,209,OX  ,PPB   , 1, 6,  28,  28,  27,  35,  37,  37,  30,  28,  34,  37,  40,  39,  40,  40,  40,  40,  39,  35,  32,  29,  26,  25,  32,  37
2019,47209080,209,OX  ,PPB   , 1, 7,  36,  38,  40,  40,  41,  41,  40,  38,  38,  40,  40,  41,  40,  40,  39,  39,  38,  39,  39,  38,  37,  38,  38,  37
2019,47209080,209,OX  ,PPB   , 1, 8,9999,9999,  37,  35,  33,  33,  33,  24,  20,  24,  30,  30,  39,  48,  49,  48,  45,  42,  41,  40,  41,  41,  42,  43
2019,47209080,209,OX  ,PPB   , 1, 9,  42,  41,  43,  41,  41,  40,  39,  37,  37,  36,  39,  39,  40,  40,  40,  39,  37,  33,  31,  30,  27,  37,  32,  28
2019,47209080,209,OX  ,PPB   , 1,10,  27,  28,  28,  26,  24,  25,  21,  17,  13,  23,  31,  39,  46,  42,  43,  42,  40,  37,  25,  26,  32,  30,  33,  29
2019,47209080,209,OX  ,PPB   , 1,11,  26,  22,  23,  25,  20,  19,  20,  10,  12,  28,  42,  42,  44,  47,  47,  48,  47,  40,  36,  43,  43,  43,  42,  44
2019,47209080,209,OX  ,PPB   , 1,12,  43,  39,  43,  45,  40,  46,  42,  40,  40,  41,  40,  41,  42,  43,  44,  42,  42,  42,  43,  43,  44,  43,  44,  44
2019,47209080,209,OX  ,PPB   , 1,13,  46,  47,  46,  47,  44,  43,  41,  38,  37,  38,  38,  40,  41,  41,  40,  41,  40,  38,  33,  35,  39,  36,  35,  36
2019,47209080,209,OX  ,PPB   , 1,14,  34,  32,  28,  29,  28,  37,  37,  23,  25,  35,  39,  40,  42,  41,  40,  40,  36,  30,  28,  23,  36,  42,  42,  42
2019,47209080,209,OX  ,PPB   , 1,15,  42,9999,  42,  43,  44,  44,  44,  41,  37,  39,  43,  45,  45,  46,  46,  45,  45,  44,  43,  42,  43,  42,  40,  40
2019,47209080,209,OX  ,PPB   , 1,16,  36,  40,  38,  40,  43,  44,  36,  28,  33,  43,  44,  44,  43,  43,  41,  38,  37,  36,  32,  26,  24,  21,  18,  17
2019,47209080,209,OX  ,PPB   , 1,17,  17,  15,  17,  15,  15,  11,  10,  17,  22,  36,  36,  36,  36,  36,  38,  39,  39,  39,  39,  39,  39,  41,  43,  42
2019,47209080,209,OX  ,PPB   , 1,18,  42,  42,  42,  42,  42,  43,  44,  43,  41,  39,  42,  42,  43,  43,  42,  43,  42,  43,  43,  44,  45,  44,  44,  44
2019,47209080,209,OX  ,PPB   , 1,19,  39,  37,  29,  29,  32,  39,  28,  28,  32,  37,  44,  44,  44,  43,  41,  43,  43,  41,  39,  37,  38,  29,  28,  25
2019,47209080,209,OX  ,PPB   , 1,20,  29,  27,  28,  26,  28,  24,  20,  14,   6,   6,  14,  29,  37,9999,  33,  35,  36,  35,  31,  31,  29,  28,  35,  29
2019,47209080,209,OX  ,PPB   , 1,21,  23,  23,  38,  43,  38,  36,  34,  31,  32,  42,  49,  50,  52,  53,  53,  53,  52,  46,  39,  41,  36,  35,  41,  31
2019,47209080,209,OX  ,PPB   , 1,22,9999,9999,  30,  26,  27,  26,  22,  16,  13,  29,  51,  52,  53,  51,  50,  50,  48,  42,  32,  45,  48,  41,  48,  42
2019,47209080,209,OX  ,PPB   , 1,23,  42,  40,  38,  35,  38,  34,  33,  22,  12,  36,  45,  45,  48,  46,  48,  47,  45,  44,  39,  27,  23,  23,  31,  12
2019,47209080,209,OX  ,PPB   , 1,24,  12,  21,  14,  19,  14,  13,  10,   5,   9,  13,  28,  41,  43,  43,  44,  42,  41,  39,  37,  32,  30,  23,  19,  21
2019,47209080,209,OX  ,PPB   , 1,25,  15,  12,  15,  14,  16,  16,  18,  29,  30,  30,  31,  32,  32,  32,  31,  32,  31,  32,  31,  31,  30,  31,  32,  31
2019,47209080,209,OX  ,PPB   , 1,26,  31,  26,  23,  23,  22,  23,  28,  29,  30,  30,  30,  31,  32,  36,  34,  32,  32,  29,  30,  30,  27,  26,  24,  24
2019,47209080,209,OX  ,PPB   , 1,27,  25,  25,  25,  25,  23,  27,  32,  32,  31,  33,  35,  36,  36,  37,  40,  41,  42,  41,  42,  42,  41,  40,  42,  43
2019,47209080,209,OX  ,PPB   , 1,28,  43,  43,  42,  41,  42,  41,  40,  38,  36,  37,  39,  38,  39,  40,  41,  40,  39,  39,  39,  39,  38,  39,  40,  41
2019,47209080,209,OX  ,PPB   , 1,29,9999,9999,  37,  35,  34,  39,  38,  36,  34,  37,  38,  39,  40,  39,  39,  39,  39,  38,  38,  39,  40,  42,  42,  43
2019,47209080,209,OX  ,PPB   , 1,30,  43,  42,  42,  43,  45,  46,  48,  46,  44,  44,  45,  46,  47,  47,  48,  48,  47,  45,  44,  44,  43,  44,  43,  43
2019,47209080,209,OX  ,PPB   , 1,31,  42,  41,  42,  41,  40,  39,  39,  38,  37,  35,  38,  39,  39,  39,  40,  41,  41,  41,  40,  32,  37,  40,  35,  38
2019,47209080,209,OX  ,PPB   , 2, 1,  41,  41,  34,  27,  24,  22,  21,  19,  18,  27,  41,  42,  42,  42,  42,  42,  42,  42,  31,  25,  26,  26,  28,  27
2019,47209080,209,OX  ,PPB   , 2, 2,  25,  28,  28,  26,  24,  25,  25,  22,  19,  24,  42,  44,  45,  46,  45,  45,  45,  43,  36,  29,  29,  28,  26,  23
2019,47209080,209,OX  ,PPB   , 2, 3,  25,  27,  25,  22,  26,  20,  20,  10,   7,   8,  11,  10,  27,  30,  35,  43,  47,  47,  46,  47,  48,  45,  46,  45
2019,47209080,209,OX  ,PPB   , 2, 4,  32,  26,  30,  30,  38,  39,  30,  25,  26,  25,  40,  44,  45,  43,  43,  42,  38,  34,  30,  35,  40,  43,  44,  45
2019,47209080,209,OX  ,PPB   , 2, 5,  44,9999,  45,  44,  44,  44,  44,  41,  40,  42,  43,  43,  44,  44,  43,  43,  45,  47,  49,  49,  48,  48,  48,  47
2019,47209080,209,OX  ,PPB   , 2, 6,  46,  44,  45,  46,  45,  45,  44,  41,  39,  39,  40,  41,  42,  42,  40,  39,  39,  39,  37,  36,  33,  37,  33,  36
2019,47209080,209,OX  ,PPB   , 2, 7,  39,  43,  43,  42,  42,  44,  44,  43,  41,  40,  41,  40,  39,  38,  32,  34,  40,  42,  40,  42,  39,  39,  41,  40
2019,47209080,209,OX  ,PPB   , 2, 8,  39,  39,  39,  40,  40,  40,  40,  40,  39,  40,  42,  43,  43,  43,  43,  44,  44,  43,  44,  44,  45,  45,  45,  45
2019,47209080,209,OX  ,PPB   , 2, 9,  46,  46,  47,  47,  46,  46,  45,  43,  42,  40,  43,  44,  46,  46,  44,  43,  43,  42,  42,  41,  42,  41,  43,  45
2019,47209080,209,OX  ,PPB   , 2,10,  45,  45,  46,  46,  46,  45,  43,  33,  41,  42,  45,  46,  46,  46,  46,  46,  45,  45,  42,  39,  43,  43,  42,  35
2019,47209080,209,OX  ,PPB   , 2,11,  34,  33,  34,  29,  30,  26,  29,  29,  21,  30,  44,  47,  47,  46,  47,  47,  45,  44,  43,  45,  41,  42,  44,  43
2019,47209080,209,OX  ,PPB   , 2,12,  44,9999,  45,  45,  46,  46,  46,  43,  43,  42,  41,  42,  41,  41,  40,  39,  37,  36,  37,  37,  37,  37,  36,  37
2019,47209080,209,OX  ,PPB   , 2,13,  36,  36,  36,  36,  35,  35,  35,  34,  34,  35,  36,  36,  34,  34,  33,  33,  33,  31,  31,  32,  31,  31,  31,  32
2019,47209080,209,OX  ,PPB   , 2,14,  31,  31,  31,  30,  29,  31,  30,  28,  27,  27,  31,  31,  30,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47209080,209,OX  ,PPB   , 2,15,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47209080,209,OX  ,PPB   , 2,16,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47209080,209,OX  ,PPB   , 2,17,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2019,47209080,209,OX  ,PPB   , 2,18,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  43,  45,  45,  42,  41,  40,  41,  39,  38,  38,  38,  31,  31,  34
2019,47209080,209,OX  ,PPB   , 2,19,  36,9999,  26,  31,  33,  34,  32,  28,  28,  25,  32,  36,  41,  42,  42,  43,  45,  42,  37,  33,  28,  24,  23,  25
2019,47209080,209,OX  ,PPB   , 2,20,  25,  28,  25,  22,  19,  17,  15,   7,  17,  24,  38,  41,  41,  42,  42,  42,  41,  42,  38,  38,  39,  39,  30,  26
2019,47209080,209,OX  ,PPB   , 2,21,  23,  25,  26,  27,  29,  22,  26,  38,  35,  37,  41,  42,  41,  40,  41,  41,  41,  42,  42,  43,  45,  46,  45,  43
2019,47209080,209,OX  ,PPB   , 2,22,  41,  37,  30,  24,  24,  22,  19,  12,  19,  38,  41,  41,  43,  45,  48,  45,  43,  45,  45,  45,  48,  50,  49,  48
2019,47209080,209,OX  ,PPB   , 2,23,  49,  49,  48,  50,  51,  54,  54,  53,  52,  52,  52,  52,  55,  54,  54,  55,  57,  56,  54,  52,  50,  47,  36,  33
2019,47209080,209,OX  ,PPB   , 2,24,  33,  33,  29,  27,  25,  25,  25,  26,  23,  33,  45,  47,  47,  47,  47,  47,  46,  45,  44,  44,  44,  44,  45,  46
2019,47209080,209,OX  ,PPB   , 2,25,  46,  45,  44,  42,  38,  38,  39,  37,  35,  39,  39,  37,  35,9999,  30,  30,  28,  26,  24,  23,  22,  21,  17,  15
2019,47209080,209,OX  ,PPB   , 2,26,  13,9999,  20,  21,  15,  16,  12,   8,  20,  21,  25,  27,  29,  27,  29,  31,  31,  31,  31,  27,  25,  46,  49,  50
2019,47209080,209,OX  ,PPB   , 2,27,  49,  48,  49,  48,  47,  46,  47,  46,  47,  46,  47,  47,  48,  47,  48,  49,  49,  49,  49,  48,  46,  48,  48,  47
2019,47209080,209,OX  ,PPB   , 2,28,  45,  42,  44,  45,  42,  39,  41,  25,  22,  42,  46,  47,  48,  48,  47,  47,  47,  45,  44,  43,  42,  41,  38,  28
2019,47209080,209,OX  ,PPB   , 2,29,  27,  24,  32,  35,  34,  30,  28,  29,  33,  42,  43,  42,  42,  42,  42,  43,  39,  37,  37,  37,  36,  37,  36,  34
2019,47209080,209,OX  ,PPB   , 2,30,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47209080,209,OX  ,PPB   , 2,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47209080,209,OX  ,PPB   , 3, 1,  32,  34,  36,  32,  28,  31,  31,  26,  33,  36,  39,  38,  39,  37,  36,  36,  34,  39,  38,  35,  33,  34,  33,  30
2019,47209080,209,OX  ,PPB   , 3, 2,  30,  35,  39,  38,  39,  37,  39,  36,  35,  37,  42,  43,  42,  40,  42,  44,9999,9999,9999,9999,9999,9999,9999,9999
2019,47209080,209,OX  ,PPB   , 3, 3,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,  41,  41,  39,  42,  42,  44,  39,  35,  32,  33,  29,  29
2019,47209080,209,OX  ,PPB   , 3, 4,  30,9999,  30,  26,  25,  22,  18,  20,  21,  26,  32,  39,  43,  44,  42,  39,  38,  39,  39,  38,  39,  40,  40,  42
2019,47209080,209,OX  ,PPB   , 3, 5,  42,  42,  43,  43,  44,  43,  43,  43,  42,  43,  42,  42,  42,  42,  42,  42,  40,  40,  38,  40,  40,  41,  42,  43
2019,47209080,209,OX  ,PPB   , 3, 6,  42,  42,  41,  33,  34,  43,  41,  37,  35,  41,  43,  44,  43,  44,  43,  44,  44,  42,  37,  36,  31,  26,  26,  26
2019,47209080,209,OX  ,PPB   , 3, 7,  23,  24,  23,  19,  23,  24,  22,  29,  32,  38,  41,  42,  42,  41,  40,  38,  37,  35,  31,  25,  21,  21,  22,  24
2019,47209080,209,OX  ,PPB   , 3, 8,  25,  22,  25,  33,  36,  37,  36,  33,  34,  38,  40,  40,  41,  42,  42,  43,  45,  45,  44,  42,  40,  43,  43,  44
2019,47209080,209,OX  ,PPB   , 3, 9,  45,  45,  45,  45,  45,  45,  43,  41,  41,  41,  40,  37,  36,  32,  31,  30,  29,  26,  24,  22,  22,  21,  20,  18
2019,47209080,209,OX  ,PPB   , 3,10,  21,  19,  19,  40,  40,  40,  37,  31,  25,  31,  40,  43,  44,  41,  45,  44,  44,  44,  46,  47,  47,  50,  54,  53
2019,47209080,209,OX  ,PPB   , 3,11,  55,9999,  50,  49,  48,  47,  46,  45,  43,  42,  42,  43,  43,  44,  44,  43,  43,  43,  43,  43,  42,  43,  37,  34
2019,47209080,209,OX  ,PPB   , 3,12,  33,  33,  31,  33,  32,  30,  29,  25,  27,  29,  29,  23,  31,  36,  37,  33,  27,  22,  25,  30,  31,  33,  36,  36
2019,47209080,209,OX  ,PPB   , 3,13,  36,  35,  39,  36,  37,  40,  41,  40,  39,  39,  42,  40,  38,  38,  39,  37,  37,  33,  21,  17,  15,  20,  14,  14
2019,47209080,209,OX  ,PPB   , 3,14,  16,  21,  21,  21,  35,  33,  36,  33,  36,  43,  42,  43,  43,  43,  46,  44,  46,  44,  45,  45,  47,  50,  50,  50
2019,47209080,209,OX  ,PPB   , 3,15,  49,  49,  48,  47,  46,  46,  45,  44,  45,  46,  48,  49,  50,  51,  52,  54,  55,  54,  53,  51,  48,  46,  49,  51
2019,47209080,209,OX  ,PPB   , 3,16,  49,  50,  50,  38,  40,  51,  51,  53,  52,  51,  53,  56,  58,  59,  58,  58,  58,  55,  50,  46,  41,  35,  33,  32
2019,47209080,209,OX  ,PPB   , 3,17,  33,  32,  30,  30,  28,  28,  24,  19,  25,  42,  45,  46,  48,  45,  46,  47,  48,  47,  44,  37,  30,  32,  32,  36
2019,47209080,209,OX  ,PPB   , 3,18,  37,9999,  34,  32,  37,  31,  30,  27,  27,  32,  44,  50,  50,  47,  45,  43,  40,  37,  37,  34,  33,  34,  35,  37
2019,47209080,209,OX  ,PPB   , 3,19,  37,  35,  35,  34,  35,  35,  32,  30,  28,  28,  19,  25,  30,  34,  34,  36,  37,  38,  36,  37,  43,  54,  53,  47
2019,47209080,209,OX  ,PPB   , 3,20,  39,  36,  40,  38,  38,  33,  28,  28,  42,  44,  45,  45,  44,  46,  44,  44,  45,  42,  37,  34,  33,  32,  31,  29
2019,47209080,209,OX  ,PPB   , 3,21,  26,  24,  23,  17,  16,  15,  15,  13,  18,  42,  47,  49,  49,  50,  53,  51,  49,  50,  47,  47,  46,  43,  44,  42
2019,47209080,209,OX  ,PPB   , 3,22,  40,  39,  38,  40,  39,  37,  35,  31,  29,  26,  23,  21,  20,  19,  18,  17,  16,  16,  16,  19,  40,  36,  41,  40
2019,47209080,209,OX  ,PPB   , 3,23,  35,  42,  44,  42,  44,  51,  42,  47,  55,  59,  63,  66,  56,  47,  44,  45,  46,  46,  49,  51,  52,  53,  54,  52
2019,47209080,209,OX  ,PPB   , 3,24,  48,  47,  46,  48,  47,  46,  43,  41,  42,  49,  53,  57,  57,  56,  54,  53,  50,  51,  52,  51,  49,  48,  45,  40
2019,47209080,209,OX  ,PPB   , 3,25,  36,9999,  32,  34,  28,  29,  34,  29,  25,  41,  44,  45,  44,  43,  43,  42,  42,  41,  41,  40,  41,  41,  40,  40
2019,47209080,209,OX  ,PPB   , 3,26,  40,  40,  41,  41,  41,  41,  42,  42,  42,  43,  44,  43,  44,  43,  42,  41,  41,  40,  41,  40,  40,  40,  40,  40
2019,47209080,209,OX  ,PPB   , 3,27,  39,  39,  39,  38,  38,  38,  38,  37,  37,  36,  36,  35,  33,  31,  30,  28,  26,  25,  23,  23,  23,  21,  16,  19
2019,47209080,209,OX  ,PPB   , 3,28,  16,  14,  16,  19,  23,  33,  24,  15,  18,  23,  29,  32,  34,  34,  34,  33,  30,  24,  30,  36,  37,  36,  35,  36
2019,47209080,209,OX  ,PPB   , 3,29,  37,  37,  36,  36,  36,  35,  30,  32,  42,  43,  43,  44,  45,  45,  45,  44,  44,  45,  45,  42,  41,  41,  39,  39
2019,47209080,209,OX  ,PPB   , 3,30,  35,  31,  28,  27,  40,  39,  41,  38,  39,  40,  40,  40,  40,  41,  44,  44,  43,  44,  43,  42,  38,  33,  33,  32
2019,47209080,209,OX  ,PPB   , 3,31,  38,  37,  35,  31,  27,  29,  27,  22,  27,  36,  33,  37,  40,  41,  40,  39,  37,  28,  19,  16,  22,  27,  28,  27
2019,47210060,210,OX  ,PPB   , 4, 1,  53,  53,  53,  55,  56,  58,  57,  55,  53,  53,  53,  54,  54,  51,  49,  51,  53,  55,  56,  54,  52,  50,  50,  52
2019,47210060,210,OX  ,PPB   , 4, 2,  52,9999,  49,  51,  52,  52,  53,  51,  53,  57,  58,  60,  60,  61,  61,  61,  61,  62,  60,  57,  54,  53,  56,  56
2019,47210060,210,OX  ,PPB   , 4, 3,  60,  62,  61,  60,  60,  58,  58,  54,  56,  65,  67,  70,  71,  71,  71,  70,  68,  68,  73,  74,  73,  72,  72,  71
2019,47210060,210,OX  ,PPB   , 4, 4,  72,  70,  68,  65,  65,  65,  64,  55,  64,  73,  74,  73,  71,  70,  69,  67,  64,  65,  64,  61,  57,  58,  60,  60
2019,47210060,210,OX  ,PPB   , 4, 5,  59,  57,  57,  56,  56,  55,  55,  52,  49,  50,  50,  42,  47,  44,  44,  51,  57,  60,  61,  58,  58,  57,  56,  57
2019,47210060,210,OX  ,PPB   , 4, 6,  57,  54,  55,  55,  41,  32,  21,  28,  47,  54,  56,  59,  56,  55,  54,  54,  52,  52,  53,  51,  50,  50,  49,  45
2019,47210060,210,OX  ,PPB   , 4, 7,  39,  42,  45,  44,  46,  45,  44,  44,  47,  47,  46,  45,  44,  44,  40,  38,  38,  38,  35,  36,  40,  39,  41,  43
2019,47210060,210,OX  ,PPB   , 4, 8,  44,  45,  45,  47,  41,  28,  18,  33,  57,  63,  62,  64,  66,  63,  63,  62,  64,  68,  65,  63,  67,  61,  56,  55
2019,47210060,210,OX  ,PPB   , 4, 9,  54,9999,  57,  58,  54,  51,  46,  46,  45,  44,  40,  36,  35,  33,  32,  33,  30,  29,  29,  27,  27,  28,  27,  27
2019,47210060,210,OX  ,PPB   , 4,10,  26,  26,  24,  21,  17,  17,  15,  15,  14,  14,  12,  15,  31,  44,  48,  48,  53,  53,  53,  54,  53,  54,  56,  57
2019,47210060,210,OX  ,PPB   , 4,11,  57,  58,  58,  58,  57,  56,  55,  51,  46,  48,  58,  61,  64,  63,  59,  57,  56,  55,  55,  54,  54,  52,  52,  55
2019,47210060,210,OX  ,PPB   , 4,12,  60,  60,  59,  58,  56,  54,  51,  52,  58,  59,  55,  56,  55,  54,  54,  55,  55,  53,  52,  52,  52,  53,  53,  53
2019,47210060,210,OX  ,PPB   , 4,13,  54,  52,  50,  49,  47,  46,  40,  40,  43,  40,  49,  51,  53,  53,  54,  54,  53,  52,  51,  52,  52,  52,  53,  54
2019,47210060,210,OX  ,PPB   , 4,14,  55,  54,  53,  52,  51,  51,  49,  50,  50,  51,  51,  51,  51,  51,  49,  48,  49,  50,  51,  52,  52,  54,  54,  52
2019,47210060,210,OX  ,PPB   , 4,15,  51,  52,  52,  52,  55,  57,  57,  56,  57,  58,  61,  63,  62,  61,  60,  59,  58,  56,  56,  54,  54,  55,  54,  52
2019,47210060,210,OX  ,PPB   , 4,16,  48,9999,  40,  39,  44,  50,  43,  48,  56,  56,  56,  51,  51,  51,  51,  50,  51,  52,  53,  52,  51,  50,  50,  49
2019,47210060,210,OX  ,PPB   , 4,17,  48,  48,  49,  47,  44,  32,  18,  48,  53,  53,  52,  52,  54,  53,  54,  40,  48,  51,  50,  51,  52,  53,  53,  52
2019,47210060,210,OX  ,PPB   , 4,18,  47,  31,  22,  23,  23,  26,  27,  31,  51,  56,  59,  58,  56,  55,  54,  56,  56,  55,  54,  53,  51,  44,  44,  47
2019,47210060,210,OX  ,PPB   , 4,19,  48,  50,  50,  48,  50,  47,  40,  36,  51,  54,  54,  53,  53,  50,  49,  49,  48,  47,  46,  44,  45,  47,  47,  47
2019,47210060,210,OX  ,PPB   , 4,20,  47,  48,  48,  47,  47,  45,  44,  44,  44,  45,  45,  45,  45,  45,  43,  42,  44,  43,  43,  43,  42,  41,  42,  43
2019,47210060,210,OX  ,PPB   , 4,21,  42,  41,  41,  40,  37,  38,  39,  38,  39,  42,  45,  42,  42,  42,  41,  42,  41,  40,  39,  36,  34,  35,  37,  37
2019,47210060,210,OX  ,PPB   , 4,22,  37,  38,  37,  38,  38,  37,  38,  38,  41,  42,  41,  41,  40,  40,  38,  37,  36,  36,  35,  35,  34,  34,  34,  34
2019,47210060,210,OX  ,PPB   , 4,23,  35,9999,  33,  34,  34,  35,  35,  35,  34,  34,  33,  31,  27,  25,  23,  23,  22,  21,  16,  14,  13,  13,  13,  14
2019,47210060,210,OX  ,PPB   , 4,24,  15,  15,  14,  15,  15,  16,  15,  15,  15,  15,  16,  16,  12,  15,  15,  12,  12,  12,  10,  11,  11,  11,  11,  11
2019,47210060,210,OX  ,PPB   , 4,25,  10,   9,  11,  11,  11,  12,  11,  11,  11,  11,  14,  14,  15,  13,  12,  18,  18,  16,  16,  14,  12,  12,  12,  12
2019,47210060,210,OX  ,PPB   , 4,26,  18,  41,  40,  39,  41,  43,  33,  38,  48,  51,  52,  62,  63,  57,  56,  62,  64,  63,  61,  55,  53,  56,  61,  63
2019,47210060,210,OX  ,PPB   , 4,27,  63,  65,  66,  67,  68,  71,  70,  69,  66,  62,  58,  59,  59,  57,  54,  55,  56,  55,  54,  52,  52,  52,  51,  53
2019,47210060,210,OX  ,PPB   , 4,28,  55,  53,  53,  54,  54,  54,  53,  51,  52,  51,  51,  50,  49,  48,  48,  48,  46,  45,  44,  42,  39,  40,  40,  38
2019,47210060,210,OX  ,PPB   , 4,29,  38,  36,  33,  31,  28,  27,  24,  23,  22,  21,  22,  19,  19,  19,  18,  16,  18,  16,  14,  13,  13,  13,  12,  13
2019,47210060,210,OX  ,PPB   , 4,30,  13,9999,  13,  13,  12,  12,  12,  13,  13,  14,  14,  16,  16,  12,  12,  12,  11,  11,  12,  14,  13,  15,  13,  13
2019,47210060,210,OX  ,PPB   , 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2019,47210060,210,OX  ,PPB   , 5, 1,  13,  13,  12,  13,  24,  22,  19,  15,  15,  16,  17,  16,  24,  39,  42,  37,  42,  47,  44,  49,  52,  53,  53,  55
2019,47210060,210,OX  ,PPB   , 5, 2,  57,  61,  62,  60,  62,  61,  63,  68,  74,  70,  69,  67,  67,  64,  62,  65,  66,  63,  63,  61,  60,  63,  63,  61
2019,47210060,210,OX  ,PPB   , 5, 3,  57,  56,  54,  54,  55,  52,  47,  47,  52,  56,  62,  63,  62,  63,  63,  62,  62,  62,  59,  59,  57,  57,  58,  52
2019,47210060,210,OX  ,PPB   , 5, 4,  44,  41,  40,  41,  49,  65,  67,  70,  75,  78,  77,  78,  77,  73,  71,  69,  69,  67,  69,  64,  55,  53,  53,  54
2019,47210060,210,OX  ,PPB   , 5, 5,  53,  48,  44,  47,  44,  41,  43,  45,  51,  56,  55,  54,  54,  53,  52,  53,  53,  53,  52,  51,  51,  51,  50,  50
